,age,workclass,education,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,act,pred
57564,2,3,8,11,4,5,3,3,0,1,1,0,33,0,[1]
74611,2,0,9,4,0,9,0,0,1,1,1,0,34,0,[1]
58571,2,5,11,16,4,1,5,0,1,1,1,1,1,0,[1]
73827,2,3,4,15,4,0,2,3,0,1,1,0,25,0,[1]
49504,2,0,10,8,3,9,4,3,1,1,1,0,30,0,[1]
1415,1,4,9,13,2,11,0,4,1,0,0,1,38,0,[1]
26155,0,2,15,10,4,9,3,4,0,1,0,0,38,0,[1]
83183,1,1,9,5,1,2,3,2,1,1,1,0,20,0,[1]
42819,1,2,9,13,2,9,0,4,1,0,0,0,38,0,[1]
48929,2,6,11,15,0,0,5,0,1,1,1,1,13,0,[1]
56519,2,2,1,7,2,13,0,0,0,1,1,1,23,0,[1]
73030,2,1,7,13,5,1,2,1,0,1,1,1,6,0,[1]
31735,1,2,15,10,4,0,1,4,0,1,0,0,38,0,[1]
57350,1,4,6,15,2,0,1,0,1,1,1,0,21,0,[1]
69101,1,2,6,14,6,10,0,2,1,1,1,0,33,0,[1]
50690,2,3,12,1,3,8,0,4,0,1,1,1,16,0,[1]
52971,2,4,7,9,3,4,1,4,1,1,1,1,9,0,[1]
53067,2,2,7,4,5,0,4,3,1,1,1,1,24,0,[1]
22859,1,0,11,9,4,0,1,4,1,0,0,0,38,0,[1]
47467,1,4,7,10,2,12,5,1,1,1,1,0,11,0,[1]
57637,1,5,14,15,4,7,2,2,0,1,1,0,16,0,[1]
51987,0,2,10,8,1,9,5,1,1,1,1,0,15,0,[1]
49117,2,3,1,15,0,7,0,1,0,1,1,0,11,0,[1]
69559,2,4,10,11,0,12,4,4,1,1,1,0,6,0,[1]
23687,1,2,11,9,2,11,0,4,1,0,0,0,6,0,[1]
81861,2,6,12,10,4,7,5,0,1,1,1,1,11,0,[1]
48486,2,0,13,2,5,12,4,0,0,1,1,1,25,0,[1]
32951,1,3,15,10,2,3,0,4,1,0,0,0,38,0,[1]
21514,1,1,9,13,2,9,0,2,1,0,0,0,38,0,[1]
73519,1,2,2,4,0,5,0,0,1,1,1,1,17,0,[1]
72556,2,0,7,10,4,4,2,1,1,1,1,0,8,0,[1]
54509,2,0,8,8,3,13,4,2,1,1,1,0,14,0,[1]
57976,0,4,0,4,3,1,1,0,0,1,1,0,29,0,[1]
51077,2,6,15,12,2,5,2,3,1,1,1,1,34,0,[1]
54789,0,0,8,13,0,10,0,1,1,1,1,0,26,0,[1]
47067,2,5,15,13,3,7,3,4,1,1,1,1,31,0,[1]
74303,2,0,3,15,6,6,4,2,0,1,1,0,40,0,[1]
70950,1,4,7,14,1,6,3,0,0,1,1,1,23,0,[1]
19746,2,2,9,13,3,7,1,4,1,0,0,1,38,0,[1]
73742,2,3,10,7,5,7,3,0,0,1,1,1,34,0,[1]
73028,1,3,15,13,5,13,5,3,1,1,1,0,39,0,[1]
62897,0,0,3,16,0,1,2,1,1,1,1,1,38,0,[1]
74721,1,5,8,10,6,4,5,1,0,1,1,1,19,0,[1]
78066,2,2,11,14,2,9,4,0,0,1,1,1,36,0,[1]
66809,1,2,13,11,0,7,4,4,0,1,1,0,5,0,[1]
69692,2,0,10,6,3,1,1,2,0,1,1,0,33,0,[1]
58090,1,3,5,10,5,11,3,0,0,1,1,0,2,0,[1]
59074,0,3,13,11,0,8,1,0,1,1,1,0,13,0,[1]
53321,2,4,5,9,0,9,2,4,1,1,1,0,35,0,[1]
73368,2,6,8,6,5,0,3,2,0,1,1,1,30,0,[1]
16405,1,2,15,10,2,2,0,4,1,0,1,0,38,0,[1]
21601,1,4,11,9,2,12,0,4,1,0,0,0,38,0,[1]
83638,2,4,12,12,4,1,3,2,0,1,1,0,14,0,[1]
11451,1,2,10,16,4,3,1,4,0,0,0,0,38,0,[1]
60692,0,6,11,6,6,5,0,2,0,1,1,0,26,0,[1]
17017,1,5,15,10,2,9,0,4,1,0,0,1,38,0,[1]
53957,0,2,9,15,2,0,4,1,1,1,1,0,10,0,[1]
82079,2,3,5,13,4,5,4,3,0,1,1,1,32,0,[1]
61125,2,5,0,15,1,1,2,1,1,1,1,1,25,0,[1]
68103,0,2,5,9,2,2,2,4,0,1,1,0,11,0,[1]
69726,1,3,2,8,2,0,0,1,0,1,1,0,37,0,[1]
79200,2,3,13,11,1,10,4,2,1,1,1,0,3,0,[1]
62504,1,5,10,12,5,13,4,2,1,1,1,0,29,0,[1]
24939,1,2,15,10,2,9,0,4,1,0,0,0,38,0,[1]
19504,2,3,9,13,2,3,0,4,1,0,0,0,38,0,[1]
72463,0,4,1,11,4,6,2,2,0,1,1,0,1,0,[1]
63138,1,4,1,3,4,7,5,2,1,1,1,1,34,0,[1]
81357,2,4,14,3,6,5,5,2,0,1,1,0,14,0,[1]
65510,1,3,0,6,2,5,3,2,1,1,1,1,17,0,[1]
77726,1,3,14,12,5,3,5,1,1,1,1,0,35,0,[1]
68316,1,2,7,3,6,1,0,1,0,1,1,0,16,0,[1]
56789,0,5,12,9,6,9,4,1,1,1,1,0,18,0,[1]
52705,2,2,6,8,4,6,1,1,0,1,1,0,23,0,[1]
81038,2,0,1,9,6,13,4,4,1,1,1,1,36,0,[1]
79282,1,1,6,14,0,0,1,4,1,1,1,1,28,0,[1]
69372,2,5,15,16,1,0,4,3,0,1,1,1,1,0,[1]
65482,2,0,14,1,6,9,2,3,1,1,1,0,9,0,[1]
47247,2,2,4,9,4,10,0,3,1,1,1,0,23,0,[1]
52816,1,3,12,13,6,6,4,2,1,1,1,0,17,0,[1]
82866,2,5,1,5,0,3,0,2,1,1,1,1,4,0,[1]
67496,2,0,15,15,1,4,1,0,0,1,1,0,4,0,[1]
33127,2,3,0,6,2,3,5,4,0,1,0,0,38,0,[1]
43656,2,4,12,14,2,11,0,4,1,1,0,1,38,0,[1]
57371,1,2,11,2,6,11,2,0,0,1,1,0,0,0,[1]
77158,0,0,6,12,5,9,5,1,0,1,1,0,16,0,[1]
73224,2,1,11,1,3,12,5,3,1,1,1,0,24,0,[1]
48524,2,2,0,12,4,0,4,4,0,1,1,1,40,0,[1]
2472,1,2,15,10,2,11,0,4,1,0,0,1,38,0,[1]
52271,2,5,6,14,2,13,0,0,0,1,1,0,19,0,[1]
28653,1,4,11,9,2,9,0,4,1,0,0,1,38,0,[1]
53399,2,5,15,8,6,8,2,2,0,1,1,1,7,0,[1]
39950,1,2,9,13,4,11,1,2,0,0,0,1,38,0,[1]
72090,2,0,12,9,0,11,4,0,0,1,1,0,28,0,[1]
66966,0,3,8,8,5,2,4,0,1,1,1,0,6,0,[1]
54006,1,1,3,13,0,2,3,4,0,1,1,1,19,0,[1]
50791,2,4,6,10,1,13,2,2,0,1,1,0,20,0,[1]
29900,2,2,5,4,0,6,4,2,0,1,0,0,38,0,[1]
13141,1,5,15,10,0,12,1,3,0,0,0,0,38,0,[1]
61574,0,0,14,11,4,3,3,4,0,1,1,1,33,0,[1]
47988,2,5,4,4,3,13,0,2,0,1,1,0,29,0,[1]
75516,1,2,0,10,2,7,1,4,0,1,1,1,22,0,[1]
8191,2,2,11,9,2,12,0,4,1,0,0,0,38,0,[1]
77264,2,3,8,5,2,6,2,2,1,1,1,0,30,0,[1]
77277,2,1,15,14,0,6,2,4,0,1,1,1,38,0,[1]
81465,2,6,15,1,4,11,5,1,0,1,1,0,32,0,[1]
48304,2,4,13,13,0,1,0,1,0,1,1,1,37,0,[1]
56548,0,4,12,3,3,4,4,1,0,1,1,1,34,0,[1]
71292,1,3,4,11,3,4,4,2,0,1,1,1,9,0,[1]
77296,2,3,7,3,6,6,3,2,1,1,1,0,3,0,[1]
34658,2,3,0,6,2,4,0,4,1,0,0,1,38,0,[1]
40325,2,2,12,14,4,9,1,4,0,1,0,0,38,0,[1]
65334,2,1,9,1,6,12,5,3,0,1,1,0,39,0,[1]
58867,1,0,2,13,6,5,1,0,1,1,1,0,10,0,[1]
45559,2,6,0,4,1,13,0,2,1,1,1,1,30,0,[1]
67449,2,3,12,3,5,6,3,3,1,1,1,0,0,0,[1]
81510,1,5,6,3,3,8,4,2,1,1,1,1,13,0,[1]
52835,2,1,14,12,2,0,2,4,1,1,1,0,38,0,[1]
63109,1,5,13,2,5,4,1,1,1,1,1,1,27,0,[1]
52846,1,5,3,11,4,2,4,1,0,1,1,0,8,0,[1]
84500,2,4,5,16,0,8,2,1,1,1,1,1,19,0,[1]
72742,2,5,13,14,4,8,3,1,1,1,1,0,38,0,[1]
4588,1,2,15,10,2,11,0,4,1,0,0,1,38,0,[1]
69151,2,1,1,16,1,7,4,2,1,1,1,0,22,0,[1]
79901,1,2,12,6,0,3,0,2,0,1,1,1,28,0,[1]
57599,1,1,1,1,5,13,5,3,0,1,1,0,2,0,[1]
76364,2,3,11,8,3,4,2,4,0,1,1,1,21,0,[1]
66894,0,1,0,15,4,1,0,3,0,1,1,1,20,0,[1]
48435,0,3,0,15,2,1,4,3,0,1,1,1,26,0,[1]
76120,0,5,8,5,0,8,0,1,1,1,1,0,40,0,[1]
57123,2,5,9,5,0,7,0,2,0,1,1,1,29,0,[1]
10701,1,2,9,13,2,2,0,1,1,0,0,0,29,0,[1]
23106,1,2,11,9,2,3,0,4,1,0,1,0,38,0,[1]
64871,1,5,1,6,2,1,5,2,1,1,1,1,28,0,[1]
7643,1,2,7,12,0,9,1,4,0,1,0,0,38,0,[1]
67298,2,4,10,15,4,12,1,4,0,1,1,1,35,0,[1]
72983,2,4,0,2,3,12,2,4,1,1,1,0,39,0,[1]
48114,1,4,5,7,3,6,0,1,0,1,1,0,36,0,[1]
61858,1,1,0,8,0,12,4,0,0,1,1,1,37,0,[1]
69462,2,5,6,11,4,8,0,1,0,1,1,1,26,0,[1]
69241,0,2,15,14,3,6,4,1,0,1,1,1,14,0,[1]
82984,0,1,10,15,2,8,5,4,0,1,1,0,32,0,[1]
20831,1,2,11,9,2,2,0,4,1,0,0,0,25,0,[1]
52892,0,1,13,4,1,8,3,0,1,1,1,1,2,0,[1]
62629,1,0,7,14,6,11,0,2,0,1,1,1,32,0,[1]
83065,2,1,14,16,4,7,5,2,0,1,1,0,18,0,[1]
66306,1,1,3,9,4,13,0,3,0,1,1,0,24,0,[1]
82349,0,5,4,8,5,4,0,2,0,1,1,0,38,0,[1]
60168,2,4,15,13,1,0,0,3,1,1,1,1,13,0,[1]
503,1,2,9,13,2,9,0,4,1,0,0,0,38,0,[1]
59977,0,3,2,5,1,6,1,4,0,1,1,1,18,0,[1]
58779,0,5,4,14,0,8,1,1,1,1,1,0,19,0,[1]
69682,0,0,7,8,5,1,2,4,0,1,1,0,24,0,[1]
67268,1,2,1,15,5,8,3,2,1,1,1,1,11,0,[1]
67829,2,6,15,12,3,11,5,4,0,1,1,1,4,0,[1]
58056,2,2,5,7,1,7,3,3,1,1,1,1,10,0,[1]
8774,1,2,11,9,3,3,1,4,1,0,0,0,38,0,[1]
64398,2,3,6,16,0,10,4,0,1,1,1,0,16,0,[1]
71558,1,6,14,11,5,10,4,0,0,1,1,0,4,0,[1]
78759,1,2,14,4,6,13,3,2,1,1,1,1,2,0,[1]
58451,2,5,10,11,3,2,4,1,0,1,1,0,20,0,[1]
24437,1,2,9,13,2,11,5,4,0,0,0,0,32,0,[1]
62729,2,5,12,11,4,8,2,1,1,1,1,0,20,0,[1]
23593,0,2,2,8,5,9,3,4,0,1,0,0,38,0,[1]
662,1,2,9,13,2,12,0,4,1,0,0,0,38,0,[1]
57589,1,6,3,4,6,11,4,0,1,1,1,0,23,0,[1]
47350,1,4,4,8,0,7,4,4,1,1,1,0,22,0,[1]
82738,1,4,14,16,3,10,5,0,1,1,1,1,24,0,[1]
59219,1,4,14,7,4,3,1,1,1,1,1,0,17,0,[1]
47464,2,6,14,14,2,5,2,1,1,1,1,1,10,0,[1]
75356,2,6,6,5,0,7,3,1,1,1,1,0,24,0,[1]
28427,1,3,11,9,2,3,0,4,1,0,0,1,38,0,[1]
5902,1,2,9,13,2,0,0,4,1,0,0,0,38,0,[1]
19032,1,1,15,10,2,11,0,4,1,0,0,0,38,0,[1]
59620,2,0,13,14,4,2,0,2,0,1,1,1,12,0,[1]
52519,1,3,13,16,1,1,3,0,0,1,1,1,22,0,[1]
82750,1,1,12,8,4,7,3,0,0,1,1,0,2,0,[1]
53040,2,3,15,12,2,11,5,3,1,1,1,1,18,0,[1]
71980,2,0,1,7,2,6,1,0,1,1,1,0,23,0,[1]
49031,2,4,5,4,1,1,0,3,0,1,1,0,15,0,[1]
53730,1,5,15,10,5,13,3,1,1,1,1,0,38,0,[1]
58190,2,1,15,13,3,6,5,1,1,1,1,1,12,0,[1]
76605,2,3,11,12,3,2,4,3,0,1,1,0,15,0,[1]
62063,2,3,6,8,0,13,0,0,0,1,1,0,24,0,[1]
52825,0,5,15,4,3,11,1,1,0,1,1,0,29,0,[1]
2675,1,2,15,10,2,13,0,2,1,0,0,0,38,0,[1]
22778,1,2,9,13,2,3,0,4,1,0,0,0,38,0,[1]
52143,2,1,4,1,0,1,0,0,1,1,1,0,2,0,[1]
1621,1,2,15,10,2,2,0,4,1,0,0,1,38,0,[1]
71142,2,6,9,5,1,8,3,3,1,1,1,1,18,0,[1]
26872,1,2,15,10,2,11,0,4,1,0,0,1,38,0,[1]
70095,1,3,2,11,6,7,2,2,1,1,1,0,37,0,[1]
47830,0,4,6,2,0,11,3,0,1,1,1,1,24,0,[1]
60910,0,0,9,1,4,0,1,4,0,1,1,1,13,0,[1]
5299,1,3,12,14,2,9,0,2,1,0,0,1,37,0,[1]
50518,1,2,15,11,6,9,0,2,0,1,1,1,28,0,[1]
49989,1,2,9,7,2,11,5,2,0,1,1,1,12,0,[1]
58330,0,1,8,11,0,11,4,1,1,1,1,1,19,0,[1]
