,age,workclass,education,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,act,pred
48137,2,2,0,8,2,2,1,0,0,1,1,1,40,1,[1]
53205,1,1,1,9,0,3,2,1,0,1,1,1,19,1,[1]
71920,2,1,7,12,0,3,1,0,1,1,1,0,35,1,[1]
46440,2,1,13,16,6,13,0,4,0,1,1,1,29,1,[1]
50404,2,2,11,7,5,12,5,4,0,1,1,0,7,1,[1]
79379,2,2,8,11,6,3,5,3,1,1,1,1,9,1,[1]
66332,2,4,2,15,2,13,5,0,0,1,1,1,6,1,[1]
45272,2,0,9,2,3,8,3,0,1,1,1,1,20,1,[1]
18483,1,2,11,9,2,0,5,4,0,0,0,0,38,1,[1]
37130,2,3,9,13,2,3,0,4,1,0,1,1,38,1,[1]
27587,2,2,11,9,2,13,0,4,1,0,1,1,38,1,[1]
65569,1,3,12,5,1,2,2,3,1,1,1,0,27,1,[1]
45547,2,2,1,8,5,2,1,3,1,1,1,1,19,1,[1]
66713,1,4,11,12,0,1,4,1,1,1,1,1,3,1,[1]
70485,1,3,15,3,2,3,1,1,0,1,1,1,9,1,[1]
38905,2,2,10,16,2,9,0,4,1,0,0,1,38,1,[1]
56802,2,5,11,12,0,10,4,2,0,1,1,0,23,1,[1]
45620,2,0,2,5,3,4,2,0,1,1,1,1,35,1,[1]
56000,2,6,4,5,1,8,0,0,0,1,1,1,0,1,[1]
79174,0,1,3,2,5,8,4,0,0,1,1,0,3,1,[1]
19407,1,2,12,14,2,9,0,4,1,0,0,0,38,1,[1]
60735,2,6,14,16,3,10,5,2,1,1,1,1,38,1,[1]
67992,2,0,13,13,0,12,3,4,1,1,1,0,30,1,[1]
12304,1,2,11,9,2,3,0,2,1,0,0,0,38,1,[1]
53161,1,2,0,1,2,1,5,1,1,1,1,1,12,1,[1]
24245,1,0,14,15,2,9,0,1,1,0,0,1,18,1,[1]
24184,1,1,12,14,2,3,0,4,1,0,1,0,38,1,[1]
80741,2,6,15,5,6,10,3,4,0,1,1,1,4,1,[1]
5825,1,4,9,13,2,3,0,4,1,1,0,1,38,1,[1]
59147,1,5,2,11,4,6,4,0,1,1,1,1,19,1,[1]
2106,1,2,15,10,2,11,0,4,1,0,0,1,38,1,[1]
38982,2,2,9,13,2,2,0,4,1,0,0,0,38,1,[1]
35951,1,2,8,11,2,2,0,4,1,0,0,0,1,1,[1]
71039,2,5,7,11,5,12,5,1,1,1,1,1,8,1,[1]
88097,1,3,10,13,0,10,4,1,0,1,1,1,1,1,[1]
87694,2,2,9,14,6,9,2,2,1,1,1,1,3,1,[1]
11605,1,2,15,10,2,11,0,4,1,0,0,1,38,1,[1]
11038,1,2,9,13,2,11,0,4,1,0,0,0,38,1,[1]
76719,2,0,2,14,4,7,5,4,0,1,1,1,22,1,[1]
62904,0,0,12,7,5,0,3,1,1,1,1,1,18,1,[1]
642,2,2,12,14,2,9,0,4,1,0,0,0,38,1,[1]
19103,1,2,12,14,2,9,0,4,1,0,0,1,38,1,[1]
58424,2,1,11,3,6,13,3,1,1,1,1,0,30,1,[1]
76223,2,5,14,1,2,8,2,4,0,1,1,1,11,1,[1]
30918,1,0,14,15,2,9,5,4,0,0,0,0,38,1,[1]
50958,2,5,14,5,1,11,1,3,1,1,1,1,3,1,[1]
22318,0,2,11,9,2,11,0,4,1,0,1,1,38,1,[1]
41208,1,4,11,9,2,11,0,4,1,1,0,1,38,1,[1]
21742,1,2,15,10,2,10,0,2,1,0,0,0,38,1,[1]
83078,0,5,14,12,6,10,3,0,1,1,1,1,38,1,[1]
65440,1,0,14,4,4,11,0,4,0,1,1,1,16,1,[1]
69042,2,6,3,2,2,2,2,3,1,1,1,1,1,1,[1]
65648,1,2,9,12,4,0,4,0,0,1,1,0,23,1,[1]
