,age,workclass,education,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,act,pred
54037,1,2,2,6,0,5,4,2,1,1,1,1,3,1,[0]
5023,2,0,11,9,2,13,0,4,1,0,0,0,38,1,[0]
50504,2,2,3,15,3,9,0,2,0,1,1,1,31,1,[0]
7843,2,0,15,10,2,2,0,4,1,0,0,0,38,1,[0]
62747,1,3,15,11,1,3,0,4,1,1,1,0,19,1,[0]
48825,2,6,5,1,4,13,2,1,1,1,1,1,28,1,[0]
37290,1,2,11,9,2,11,0,4,1,0,0,0,38,1,[0]
56442,2,3,6,16,5,1,0,0,1,1,1,0,5,1,[0]
56076,1,5,2,4,6,0,5,3,1,1,1,1,12,1,[0]
38823,1,2,12,14,2,9,0,3,1,0,0,0,19,1,[0]
26597,0,2,15,10,2,4,0,4,1,0,0,1,38,1,[0]
30857,0,2,7,12,4,3,1,4,1,0,0,1,38,1,[0]
41306,1,4,12,14,2,9,0,2,1,1,0,1,38,1,[0]
256,1,0,11,9,2,2,0,4,1,0,0,0,38,1,[0]
52426,2,3,7,6,3,8,5,0,0,1,1,0,26,1,[0]
65834,2,1,1,10,1,13,0,2,1,1,1,1,37,1,[0]
55169,2,6,4,12,6,7,4,0,1,1,1,0,8,1,[0]
64774,2,5,1,15,2,8,1,1,0,1,1,1,10,1,[0]
59514,1,2,10,2,1,0,2,3,0,1,1,1,5,1,[0]
11249,0,2,8,11,4,11,1,4,1,0,0,1,1,1,[0]
28843,1,2,9,13,0,0,3,4,1,0,0,0,38,1,[0]
64558,2,4,8,8,6,0,5,1,0,1,1,1,37,1,[0]
41094,1,2,9,13,4,3,1,4,1,0,0,1,38,1,[0]
57398,2,4,9,6,6,5,1,3,1,1,1,1,37,1,[0]
63075,0,2,12,4,4,5,1,0,0,1,1,1,8,1,[0]
36721,1,2,11,9,2,2,0,4,1,0,0,0,38,1,[0]
49357,0,1,1,12,1,6,4,2,1,1,1,1,35,1,[0]
63932,2,0,13,12,5,11,5,0,1,1,1,0,33,1,[0]
1243,1,2,8,11,2,0,0,4,1,0,0,0,38,1,[0]
8708,1,2,9,13,4,9,1,4,1,0,0,0,38,1,[0]
35261,2,5,11,9,2,4,0,4,1,0,0,0,38,1,[0]
29078,1,2,9,13,4,3,1,4,0,1,0,1,38,1,[0]
55753,2,2,3,6,4,1,4,4,0,1,1,1,35,1,[0]
64998,2,0,13,9,3,0,3,0,0,1,1,1,4,1,[0]
65215,2,0,3,16,5,5,1,1,1,1,1,0,24,1,[0]
4824,2,3,11,9,0,3,4,4,1,0,1,1,38,1,[0]
68278,1,2,2,4,6,7,0,4,0,1,1,0,37,1,[0]
50163,2,5,6,7,4,1,1,0,1,1,1,0,16,1,[0]
50301,1,0,15,9,0,10,1,1,1,1,1,0,24,1,[0]
57590,2,0,8,7,3,11,0,4,0,1,1,0,39,1,[0]
67808,2,3,15,10,5,3,1,2,0,1,1,0,37,1,[0]
54614,0,4,9,14,4,5,2,1,1,1,1,1,5,1,[0]
45937,2,6,5,6,1,8,1,4,1,1,1,0,6,1,[0]
33834,0,3,11,9,2,3,0,4,1,0,0,0,38,1,[0]
49945,2,3,8,14,6,2,5,4,1,1,1,0,25,1,[0]
31334,2,2,9,13,4,2,1,4,1,1,0,0,38,1,[0]
39912,2,2,15,10,2,11,0,4,1,1,0,1,38,1,[0]
58896,0,2,13,13,4,10,5,4,0,1,1,0,13,1,[0]
45578,2,0,14,12,1,3,3,1,1,1,1,0,4,1,[0]
55334,2,5,2,13,6,10,2,3,0,1,1,0,35,1,[0]
39182,1,2,9,13,4,11,1,4,0,0,1,0,38,1,[0]
39453,2,4,11,9,2,11,0,4,1,0,0,1,38,1,[0]
20802,1,3,11,9,2,2,0,4,1,0,0,1,38,1,[0]
16510,0,2,11,9,2,11,0,4,1,0,0,1,38,1,[0]
56147,1,6,7,13,4,10,2,3,1,1,1,1,34,1,[0]
6616,1,2,15,10,2,13,0,0,1,0,1,0,38,1,[0]
59928,0,2,12,16,5,7,1,0,0,1,1,1,2,1,[0]
57185,2,6,12,9,2,5,5,3,0,1,1,0,13,1,[0]
69330,2,1,14,1,1,6,2,0,0,1,1,1,32,1,[0]
57630,2,5,3,13,3,4,0,4,0,1,1,1,10,1,[0]
50383,0,1,10,1,6,12,2,2,0,1,1,1,8,1,[0]
50194,2,5,12,9,3,1,1,4,0,1,1,0,31,1,[0]
26247,1,2,11,9,2,0,0,4,1,0,0,0,38,1,[0]
54883,1,1,12,3,3,4,0,4,0,1,1,0,9,1,[0]
18419,0,2,11,9,2,5,0,4,1,0,0,0,38,1,[0]
51839,2,6,8,1,5,6,3,4,1,1,1,1,17,1,[0]
2878,1,3,15,10,2,2,0,4,1,1,0,1,38,1,[0]
46092,0,3,12,6,0,1,0,0,0,1,1,1,22,1,[0]
54028,1,5,2,16,4,13,4,2,1,1,1,1,9,1,[0]
65770,2,5,0,15,3,3,1,4,1,1,1,0,33,1,[0]
4764,1,2,11,9,2,2,0,4,1,0,0,1,38,1,[0]
60659,2,3,7,4,0,0,5,1,1,1,1,1,5,1,[0]
58256,0,1,3,3,6,4,5,4,0,1,1,1,8,1,[0]
1315,1,2,11,9,2,3,5,4,0,0,0,1,38,1,[0]
66453,1,6,7,16,2,7,1,4,0,1,1,0,4,1,[0]
67625,2,5,9,7,3,9,1,2,0,1,1,0,7,1,[0]
56497,2,2,14,3,1,8,3,1,1,1,1,0,8,1,[0]
54102,2,5,3,14,4,0,4,3,1,1,1,0,28,1,[0]
47530,1,0,8,16,3,4,1,1,1,1,1,1,20,1,[0]
65183,1,2,7,7,1,6,4,0,0,1,1,1,29,1,[0]
50017,2,4,8,13,1,10,2,4,0,1,1,1,13,1,[0]
46702,1,0,14,4,4,7,2,4,1,1,1,1,5,1,[0]
63661,2,0,9,11,6,4,4,2,0,1,1,0,13,1,[0]
26307,2,1,8,11,2,3,0,4,1,0,0,0,38,1,[0]
1330,1,2,7,12,4,3,1,4,0,0,0,1,38,1,[0]
34842,0,2,9,13,2,9,0,4,1,1,0,0,38,1,[0]
42914,2,2,11,9,6,0,1,4,0,0,0,0,38,1,[0]
48634,2,5,7,16,3,3,1,3,1,1,1,1,39,1,[0]
59772,2,0,5,14,1,13,0,1,1,1,1,1,7,1,[0]
65408,0,6,0,16,3,13,2,2,0,1,1,1,20,1,[0]
7409,1,2,15,10,2,5,0,4,1,0,0,0,25,1,[0]
28914,2,1,12,14,2,9,0,4,1,0,0,1,38,1,[0]
1153,2,2,9,13,2,9,0,1,1,0,0,0,2,1,[0]
55082,1,4,14,15,3,13,3,0,0,1,1,0,13,1,[0]
43529,1,2,11,9,2,0,0,4,1,0,0,0,38,1,[0]
67007,0,3,0,4,0,4,4,1,1,1,1,0,5,1,[0]
3974,1,2,15,10,2,2,0,4,1,0,0,0,38,1,[0]
66976,2,0,0,13,4,2,0,0,1,1,1,0,2,1,[0]
2620,1,2,15,10,2,2,0,4,1,0,0,0,30,1,[0]
3371,0,2,9,13,2,11,0,4,1,0,0,1,38,1,[0]
20090,0,2,11,9,2,9,0,4,1,0,0,0,38,1,[0]
45873,0,2,11,3,3,3,5,3,0,1,1,1,7,1,[0]
43999,0,2,8,11,0,12,1,2,1,1,0,0,38,1,[0]
54601,2,5,11,9,2,7,5,0,0,1,1,0,4,1,[0]
35901,1,2,11,9,2,2,0,4,1,0,0,0,38,1,[0]
27278,1,0,9,13,2,0,0,4,1,0,0,1,38,1,[0]
46051,0,4,6,5,1,5,4,0,0,1,1,0,2,1,[0]
23722,2,2,15,10,2,3,0,4,1,0,1,0,38,1,[0]
53023,1,0,13,11,4,9,5,3,1,1,1,0,34,1,[0]
63601,2,5,1,16,1,12,2,4,1,1,1,1,16,1,[0]
16381,1,2,11,9,2,11,0,4,1,0,0,0,38,1,[0]
51398,0,1,14,7,5,13,1,0,0,1,1,1,30,1,[0]
11695,0,2,15,10,2,6,0,3,1,0,1,0,32,1,[0]
48179,2,2,10,5,4,13,2,0,0,1,1,1,2,1,[0]
53829,2,6,9,9,2,12,5,2,1,1,1,1,12,1,[0]
20264,1,2,15,10,0,0,3,4,0,0,0,0,38,1,[0]
65314,1,6,6,16,4,5,4,1,0,1,1,1,20,1,[0]
19323,1,2,11,9,2,5,0,4,1,0,0,1,38,1,[0]
2030,0,2,11,9,4,9,1,4,1,0,1,0,38,1,[0]
38358,0,2,8,11,2,2,0,4,1,0,0,1,38,1,[0]
46079,0,3,3,12,1,3,3,3,0,1,1,0,15,1,[0]
47728,0,0,10,9,6,5,2,2,0,1,1,1,12,1,[0]
62958,1,5,5,1,0,3,0,4,0,1,1,1,27,1,[0]
65227,2,4,6,9,5,3,2,3,1,1,1,1,35,1,[0]
50223,0,4,0,7,0,9,5,4,0,1,1,1,39,1,[0]
30570,2,2,9,13,3,9,1,4,1,0,0,0,38,1,[0]
2245,2,2,12,14,6,3,1,4,0,0,0,0,38,1,[0]
42310,1,2,11,9,2,0,0,2,1,0,0,0,38,1,[0]
23187,1,1,8,11,4,10,1,4,1,0,0,0,38,1,[0]
16736,2,2,11,9,2,13,0,4,1,0,0,1,38,1,[0]
47041,0,4,0,9,0,3,2,2,0,1,1,1,15,1,[0]
45832,2,2,5,10,0,13,1,1,0,1,1,0,39,1,[0]
38249,1,2,11,9,2,9,0,4,1,0,0,1,38,1,[0]
41343,2,2,11,9,2,2,0,4,1,0,0,0,38,1,[0]
50883,2,5,11,11,0,12,3,4,0,1,1,0,2,1,[0]
58926,2,0,0,12,3,0,3,4,1,1,1,1,13,1,[0]
35071,1,2,12,14,2,3,0,2,1,0,0,0,38,1,[0]
38912,1,3,12,14,2,9,0,1,1,0,0,0,18,1,[0]
18017,1,3,9,13,0,3,1,4,1,0,0,1,38,1,[0]
35869,1,4,15,10,2,7,5,4,0,0,0,0,38,1,[0]
48424,1,1,7,1,5,5,5,1,0,1,1,0,27,1,[0]
47256,2,4,13,12,6,10,5,4,1,1,1,1,5,1,[0]
44392,2,1,12,14,2,9,0,4,1,0,0,1,38,1,[0]
12666,2,2,11,9,2,9,0,4,1,0,0,0,38,1,[0]
61968,2,4,9,7,1,11,0,0,1,1,1,1,39,1,[0]
53279,2,6,12,15,5,9,1,0,1,1,1,0,33,1,[0]
58678,0,4,13,16,4,3,3,2,0,1,1,0,18,1,[0]
65259,1,4,5,2,0,3,2,4,0,1,1,1,33,1,[0]
3072,1,2,8,11,2,4,0,1,1,0,0,0,38,1,[0]
62035,2,2,10,8,4,7,3,3,1,1,1,0,20,1,[0]
1045,0,2,11,9,2,13,0,1,1,0,0,0,29,1,[0]
68510,2,1,15,14,0,13,2,1,0,1,1,1,15,1,[0]
18143,1,2,12,14,4,3,1,4,1,0,0,0,38,1,[0]
47381,2,1,0,6,4,6,5,3,0,1,1,0,40,1,[0]
66824,1,5,6,7,5,5,2,1,0,1,1,0,36,1,[0]
19618,1,4,12,14,2,2,0,4,1,0,0,1,38,1,[0]
68484,2,3,9,1,5,5,1,0,1,1,1,1,18,1,[0]
61263,1,5,11,5,1,0,1,2,0,1,1,1,28,1,[0]
18567,2,3,12,14,2,3,0,4,1,0,0,1,38,1,[0]
44618,1,2,12,14,2,9,0,4,1,0,0,0,4,1,[0]
55460,1,1,4,9,6,0,4,4,0,1,1,1,15,1,[0]
57908,2,1,15,6,5,10,5,0,0,1,1,0,17,1,[0]
60198,1,2,12,2,4,6,4,2,0,1,1,1,14,1,[0]
29349,2,3,15,10,2,12,0,4,1,0,0,1,38,1,[0]
68247,2,3,14,6,5,11,0,3,1,1,1,0,9,1,[0]
55782,1,5,9,9,1,8,4,2,0,1,1,0,24,1,[0]
24245,1,0,14,15,2,9,0,1,1,0,0,1,18,1,[0]
44116,1,1,15,10,2,3,0,4,1,0,0,0,38,1,[0]
29072,1,2,15,10,2,6,0,4,1,1,0,0,38,1,[0]
12391,1,2,11,9,2,5,5,4,0,0,0,0,38,1,[0]
58439,2,4,8,9,6,10,0,0,1,1,1,0,26,1,[0]
54980,0,4,2,14,1,12,2,3,0,1,1,0,1,1,[0]
66641,2,0,13,8,2,11,0,3,1,1,1,0,20,1,[0]
10177,2,2,9,13,2,0,0,4,1,0,0,0,38,1,[0]
69438,1,6,2,9,1,13,0,2,1,1,1,1,24,1,[0]
45615,0,4,8,6,1,8,1,4,0,1,1,1,37,1,[0]
5401,2,5,15,10,2,9,0,4,1,0,0,0,38,1,[0]
30495,1,4,7,12,2,13,0,4,1,0,0,1,38,1,[0]
34757,2,2,11,9,4,13,1,4,1,1,0,0,38,1,[0]
26606,2,2,15,10,2,2,0,4,1,0,1,1,38,1,[0]
67010,1,6,7,2,2,6,5,0,1,1,1,1,30,1,[0]
45287,0,2,0,7,5,6,2,4,0,1,1,0,10,1,[0]
29195,2,2,9,13,0,3,1,4,0,0,0,0,17,1,[0]
59447,2,2,11,11,1,7,1,3,1,1,1,0,5,1,[0]
57882,2,0,10,15,0,8,4,4,0,1,1,1,2,1,[0]
60975,2,6,7,10,0,9,2,0,1,1,1,1,1,1,[0]
68584,1,2,4,2,3,13,1,1,1,1,1,1,12,1,[0]
63564,1,0,11,7,0,7,3,0,0,1,1,0,26,1,[0]
52900,1,0,6,7,4,8,5,1,0,1,1,1,28,1,[0]
40686,1,2,11,9,4,0,4,4,0,1,0,0,38,1,[0]
58427,1,2,10,13,2,0,0,2,0,1,1,1,20,1,[0]
13391,1,2,11,9,2,11,2,4,0,0,0,0,38,1,[0]
13983,2,1,15,10,2,10,0,4,1,0,0,0,38,1,[0]
11875,0,2,9,13,4,12,1,4,0,0,1,0,38,1,[0]
31939,1,2,8,11,2,2,0,4,1,0,0,0,38,1,[0]
50106,2,1,8,11,0,5,2,1,1,1,1,1,32,1,[0]
14608,2,1,15,10,2,3,5,4,0,0,0,0,38,1,[0]
40229,1,2,11,9,2,3,0,4,1,0,0,0,38,1,[0]
335,2,2,11,9,2,2,0,4,1,0,0,1,38,1,[0]
62498,2,1,10,2,5,7,0,4,0,1,1,1,11,1,[0]
63971,2,4,3,14,2,12,1,0,1,1,1,1,36,1,[0]
11455,1,1,12,14,4,9,1,4,0,0,0,1,38,1,[0]
34445,1,2,11,9,2,5,0,4,1,0,0,0,38,1,[0]
20043,1,2,9,13,4,9,1,4,1,0,0,0,38,1,[0]
64455,2,1,4,10,4,2,1,1,1,1,1,1,1,1,[0]
34693,1,1,12,14,4,9,1,4,0,0,0,0,38,1,[0]
51777,0,3,15,11,3,5,1,1,0,1,1,0,20,1,[0]
