,age,workclass,education,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,act,pred
48411,0,6,10,1,6,5,5,4,1,1,1,0,13,1,[1]
50340,1,6,15,5,0,11,4,2,0,1,1,0,18,1,[1]
93553,0,2,13,9,6,11,0,3,0,1,1,0,26,1,[1]
5742,2,2,7,12,2,12,0,4,1,0,0,0,38,1,[1]
79087,1,1,14,6,0,10,0,2,0,1,1,1,31,1,[1]
81145,0,4,6,15,6,10,4,4,0,1,1,0,39,1,[1]
84554,0,2,14,3,6,8,5,0,1,1,1,1,21,1,[1]
44817,2,2,11,9,2,3,0,4,1,0,0,0,38,1,[1]
83614,0,3,3,7,2,1,2,3,1,1,1,1,23,1,[1]
71023,2,6,0,2,6,6,1,4,0,1,1,0,33,1,[1]
48537,0,1,10,7,0,11,2,3,0,1,1,0,31,1,[1]
44309,2,4,10,16,2,11,0,4,1,0,1,0,38,1,[1]
86721,2,1,5,2,6,1,1,2,1,1,1,1,22,1,[1]
26556,1,2,9,13,2,9,0,4,1,0,0,0,38,1,[1]
71338,2,3,7,12,1,2,4,1,1,1,1,1,34,1,[1]
87159,2,4,4,9,0,8,3,1,0,1,1,1,31,1,[1]
73789,1,5,11,9,5,5,3,4,1,1,1,0,11,1,[1]
117,1,2,12,14,2,9,0,4,1,0,1,1,38,1,[1]
82351,1,0,15,6,1,2,3,3,1,1,1,1,30,1,[1]
81692,2,2,6,7,3,4,3,4,0,1,1,1,6,1,[1]
60808,2,6,11,2,4,6,5,2,1,1,1,1,32,1,[1]
65974,2,4,13,15,6,8,0,0,0,1,1,1,22,1,[1]
88206,2,3,11,7,0,11,1,0,1,1,1,1,3,1,[1]
61394,0,1,3,9,2,13,0,3,1,1,1,1,20,1,[1]
15780,1,2,8,11,2,3,0,4,1,0,0,1,38,1,[1]
31111,1,2,9,13,2,3,0,4,1,1,0,0,38,1,[1]
82188,2,2,7,13,0,0,5,3,0,1,1,0,31,1,[1]
57321,0,1,2,14,4,13,0,3,1,1,1,1,30,1,[1]
67077,2,3,0,8,1,5,3,0,1,1,1,0,32,1,[1]
51200,2,2,7,15,0,12,0,0,0,1,1,0,34,1,[1]
55510,2,0,10,6,2,8,0,4,0,1,1,0,28,1,[1]
10093,2,4,12,14,2,9,0,4,1,1,0,1,38,1,[1]
50499,2,6,10,16,3,7,5,4,0,1,1,0,20,1,[1]
31434,1,1,9,13,2,9,5,4,0,0,0,0,38,1,[1]
61922,1,0,4,9,1,9,1,4,0,1,1,1,17,1,[1]
66492,2,6,4,3,1,11,1,0,0,1,1,0,27,1,[1]
42899,1,2,9,13,2,9,0,4,1,1,0,1,38,1,[1]
78543,2,0,9,14,5,11,4,0,1,1,1,1,6,1,[1]
83834,1,3,15,6,4,8,1,0,1,1,1,0,27,1,[1]
66385,1,5,0,11,1,4,2,3,0,1,1,1,7,1,[1]
83478,0,1,0,13,3,1,0,1,0,1,1,0,26,1,[1]
35862,1,2,14,15,2,9,0,4,1,0,1,1,38,1,[1]
58152,2,4,6,14,1,11,1,4,1,1,1,1,36,1,[1]
21389,1,2,9,13,2,3,0,4,1,1,0,1,38,1,[1]
73992,2,0,7,5,6,12,1,4,1,1,1,0,23,1,[1]
56094,2,3,13,11,3,9,0,2,1,1,1,1,15,1,[1]
80963,2,6,8,10,1,3,5,4,1,1,1,1,38,1,[1]
56161,2,3,7,2,0,6,0,2,0,1,1,0,19,1,[1]
15758,1,0,11,9,2,0,5,4,0,0,0,0,38,1,[1]
72676,2,6,10,5,2,1,1,3,1,1,1,1,14,1,[1]
59558,2,5,13,15,1,7,4,3,1,1,1,0,8,1,[1]
13635,1,2,11,9,2,6,0,4,1,1,0,0,38,1,[1]
70431,2,1,4,8,5,3,3,0,0,1,1,0,20,1,[1]
59352,2,6,13,9,5,9,2,0,0,1,1,0,10,1,[1]
66503,2,1,9,10,3,12,1,3,0,1,1,0,32,1,[1]
78612,2,2,3,13,2,6,5,2,0,1,1,0,0,1,[1]
63951,2,0,14,10,6,10,4,2,1,1,1,0,3,1,[1]
27587,2,2,11,9,2,13,0,4,1,0,1,1,38,1,[1]
75589,2,5,5,2,2,12,1,0,1,1,1,0,21,1,[1]
59860,2,3,7,14,4,8,5,0,1,1,1,1,32,1,[1]
94775,2,3,1,11,1,1,5,1,1,1,1,1,31,1,[1]
61728,0,1,13,5,0,6,2,0,0,1,1,0,5,1,[1]
1282,2,3,7,12,2,11,0,4,1,0,0,0,38,1,[1]
55228,1,0,11,5,6,0,5,4,1,1,1,1,29,1,[1]
68104,1,3,5,2,6,12,4,2,0,1,1,0,7,1,[1]
73063,1,6,9,3,1,2,0,4,0,1,1,0,9,1,[1]
50064,2,5,5,8,1,1,1,2,1,1,1,0,35,1,[1]
37106,1,1,11,9,2,12,5,4,0,0,1,0,38,1,[1]
19616,2,2,14,15,2,9,0,4,1,0,0,0,38,1,[1]
15309,2,2,11,9,2,3,0,4,1,0,0,0,38,1,[1]
30804,1,2,15,10,2,11,0,4,1,1,0,0,38,1,[1]
93891,2,1,12,12,6,10,4,2,1,1,1,1,0,1,[1]
47051,0,1,15,7,6,2,0,4,0,1,1,1,37,1,[1]
80391,1,5,0,6,4,11,1,1,1,1,1,1,34,1,[1]
81718,1,4,1,12,5,8,0,1,0,1,1,1,25,1,[1]
68998,2,3,9,15,2,1,4,1,1,1,1,0,13,1,[1]
74281,2,6,4,4,3,7,3,0,1,1,1,1,0,1,[1]
49156,2,0,4,11,5,10,5,4,0,1,1,0,37,1,[1]
30820,1,3,12,14,2,4,0,4,1,0,0,1,38,1,[1]
53196,2,2,7,5,1,7,1,3,0,1,1,0,4,1,[1]
76566,2,5,13,9,6,3,0,4,0,1,1,0,18,1,[1]
55803,0,2,3,7,2,8,2,4,1,1,1,0,11,1,[1]
1225,2,2,15,10,2,2,0,4,1,1,0,0,38,1,[1]
46064,1,4,13,15,2,7,4,4,1,1,1,1,6,1,[1]
3418,1,2,8,11,2,6,0,4,1,0,0,0,38,1,[1]
67363,2,1,14,1,1,8,2,2,1,1,1,0,17,1,[1]
78083,2,5,3,7,0,3,0,4,1,1,1,0,32,1,[1]
2902,1,2,8,11,2,12,0,4,1,0,0,1,38,1,[1]
18194,1,2,9,13,2,11,0,4,1,1,0,1,38,1,[1]
41642,1,2,15,10,2,2,0,4,1,0,0,1,38,1,[1]
8212,1,2,11,9,2,3,0,4,1,1,0,1,38,1,[1]
56935,2,3,15,5,2,12,3,4,1,1,1,0,21,1,[1]
90918,2,4,14,3,6,1,2,2,1,1,1,0,38,1,[1]
92041,1,4,1,3,5,4,0,3,1,1,1,1,3,1,[1]
39257,2,3,14,15,0,9,1,4,1,1,0,1,38,1,[1]
5859,1,2,9,13,4,12,1,4,0,1,0,0,38,1,[1]
5654,1,2,15,10,2,3,0,4,1,0,0,1,38,1,[1]
94187,0,3,10,12,3,0,0,4,1,1,1,1,38,1,[1]
76685,1,2,12,11,2,11,4,2,0,1,1,1,24,1,[1]
24743,2,2,15,10,2,4,0,4,1,0,0,1,38,1,[1]
4535,1,2,9,13,2,9,0,4,1,0,0,0,38,1,[1]
23446,1,3,9,13,2,3,0,4,1,0,0,1,38,1,[1]
81413,2,5,10,1,5,2,5,2,0,1,1,0,29,1,[1]
25920,2,2,15,10,2,3,0,4,1,1,0,1,38,1,[1]
75964,1,0,0,5,5,11,4,0,0,1,1,0,6,1,[1]
72113,0,5,3,9,5,12,1,4,1,1,1,1,4,1,[1]
42062,1,4,10,16,2,9,0,4,1,0,0,0,38,1,[1]
79279,1,3,3,6,6,10,4,0,1,1,1,0,36,1,[1]
83404,2,0,11,15,3,2,1,3,0,1,1,0,38,1,[1]
90589,1,2,6,6,5,1,2,2,1,1,1,1,20,1,[1]
48455,2,4,4,8,0,4,0,4,1,1,1,1,21,1,[1]
52671,2,4,15,5,4,7,0,1,0,1,1,1,14,1,[1]
42634,2,0,15,10,2,0,0,4,1,1,0,0,38,1,[1]
54037,1,2,2,6,0,5,4,2,1,1,1,1,3,1,[1]
83014,1,4,7,13,2,5,3,3,1,1,1,0,37,1,[1]
77866,0,5,8,5,2,11,5,3,1,1,1,1,0,1,[1]
8738,2,3,9,13,2,11,0,4,1,0,0,0,38,1,[1]
24346,1,2,15,10,2,3,0,4,1,0,0,0,38,1,[1]
3574,1,2,15,10,2,13,0,2,1,0,0,0,38,1,[1]
52187,0,5,14,6,6,7,3,2,1,1,1,1,39,1,[1]
78242,1,1,2,13,4,2,0,2,1,1,1,1,16,1,[1]
51041,0,1,13,10,3,10,1,2,0,1,1,0,39,1,[1]
5764,1,2,15,10,2,11,0,4,1,0,0,1,38,1,[1]
40555,2,2,11,9,2,3,0,4,1,0,0,0,38,1,[1]
91374,0,1,6,8,1,4,4,3,1,1,1,1,3,1,[1]
75137,2,2,9,2,1,2,3,4,1,1,1,0,22,1,[1]
60798,2,1,15,9,6,7,1,2,0,1,1,0,28,1,[1]
39064,1,2,11,9,2,12,0,2,1,0,0,0,38,1,[1]
32125,1,2,14,15,2,3,5,4,0,0,0,1,23,1,[1]
41197,1,2,11,9,2,0,5,4,0,0,0,0,38,1,[1]
63623,0,2,3,11,6,8,0,0,1,1,1,0,22,1,[1]
