,age,workclass,education,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,act,pred
76562,0,2,1,10,2,1,1,3,0,1,1,1,30,1,[0]
42148,1,2,15,10,2,2,0,4,1,0,0,0,38,1,[0]
82938,2,0,14,14,1,2,4,1,1,1,1,1,33,1,[0]
12704,1,4,11,9,2,13,0,4,1,0,0,1,38,1,[0]
66327,2,4,7,11,5,2,1,3,1,1,1,1,27,1,[0]
50340,1,6,15,5,0,11,4,2,0,1,1,0,18,1,[0]
53409,0,6,10,1,4,9,0,2,0,1,1,0,28,1,[0]
45334,2,3,13,1,1,2,2,0,0,1,1,1,11,1,[0]
14025,1,2,15,10,2,2,0,4,1,0,1,1,38,1,[0]
17062,1,2,7,12,2,6,0,4,1,0,0,0,38,1,[0]
29381,1,2,11,9,2,2,0,4,1,0,0,0,38,1,[0]
48935,2,4,7,11,0,1,3,4,0,1,1,0,13,1,[0]
47070,1,0,12,8,4,8,2,1,0,1,1,0,13,1,[0]
15680,1,3,11,9,2,11,0,4,1,0,0,1,38,1,[0]
57514,0,5,6,16,4,5,2,0,0,1,1,1,4,1,[0]
51385,1,0,8,3,3,5,5,0,0,1,1,1,19,1,[0]
4315,2,1,12,14,0,9,4,2,0,0,0,0,38,1,[0]
32576,1,2,11,9,2,6,0,4,1,0,0,0,38,1,[0]
70802,2,4,7,5,4,1,3,4,1,1,1,0,18,1,[0]
31015,1,0,9,13,2,3,0,4,1,0,0,0,38,1,[0]
67468,2,5,1,7,5,6,3,1,1,1,1,1,13,1,[0]
52602,1,3,11,14,0,4,0,1,1,1,1,0,31,1,[0]
84349,2,6,14,13,1,13,5,1,1,1,1,0,28,1,[0]
50005,2,4,13,1,1,7,1,0,0,1,1,0,30,1,[0]
20961,1,0,15,10,2,3,0,4,1,0,0,0,38,1,[0]
50557,0,6,6,2,1,13,4,3,0,1,1,0,10,1,[0]
62089,2,4,0,10,5,8,4,3,1,1,1,1,38,1,[0]
59242,1,4,6,4,5,9,5,3,1,1,1,1,23,1,[0]
6099,0,2,9,13,4,3,1,3,0,1,0,0,18,1,[0]
54621,2,0,1,7,5,4,3,2,1,1,1,1,13,1,[0]
35866,1,2,11,9,2,11,0,4,1,1,0,0,38,1,[0]
3677,2,2,11,9,2,11,0,4,1,0,0,0,38,1,[0]
48617,1,0,0,6,6,10,4,0,0,1,1,1,3,1,[0]
4328,2,2,11,9,6,0,1,4,1,0,1,0,38,1,[0]
57700,1,0,5,13,0,6,5,2,1,1,1,1,38,1,[0]
1928,1,2,11,9,2,2,0,4,1,0,0,0,38,1,[0]
74007,2,4,7,5,3,11,1,4,0,1,1,0,17,1,[0]
45751,0,1,7,2,3,6,3,1,0,1,1,1,32,1,[0]
78602,2,6,7,9,4,2,4,2,0,1,1,1,25,1,[0]
15430,2,3,9,13,2,3,0,4,1,0,0,1,38,1,[0]
9346,0,2,8,11,4,2,4,4,1,0,0,0,38,1,[0]
51047,2,6,12,2,5,12,3,1,0,1,1,1,14,1,[0]
62552,2,5,0,16,1,13,2,0,1,1,1,1,28,1,[0]
42556,2,2,15,10,2,11,0,4,1,0,0,0,38,1,[0]
63215,2,0,0,13,1,8,2,0,0,1,1,1,12,1,[0]
70472,2,5,0,9,3,5,5,3,0,1,1,1,13,1,[0]
33278,1,2,9,13,4,3,2,4,1,0,1,1,38,1,[0]
18436,2,1,12,14,0,9,1,4,0,0,0,0,38,1,[0]
50832,2,5,7,15,3,4,0,0,0,1,1,0,34,1,[0]
70356,0,2,12,6,2,11,5,4,1,1,1,1,20,1,[0]
53391,1,1,10,15,3,10,0,0,0,1,1,0,20,1,[0]
78548,1,4,6,16,3,3,0,1,0,1,1,0,8,1,[0]
10975,1,2,15,10,2,5,0,4,1,1,0,0,38,1,[0]
14532,0,1,15,10,4,10,1,4,1,0,0,1,38,1,[0]
