,age,workclass,education,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,act,pred
7126,2,2,12,14,2,3,0,4,1,0,0,0,38,1,[1]
45869,2,1,10,3,4,1,4,0,1,1,1,1,40,1,[1]
70737,2,5,1,10,4,6,2,1,0,1,1,1,8,1,[1]
49262,2,2,5,10,1,7,0,1,0,1,1,1,26,1,[1]
30790,1,2,9,13,0,11,1,4,1,1,0,0,38,1,[1]
10265,1,2,9,13,2,11,0,4,1,0,0,0,38,1,[1]
24680,1,2,9,13,2,11,0,4,1,0,0,1,38,1,[1]
70990,2,3,8,13,5,1,3,2,0,1,1,1,12,1,[1]
56565,1,5,4,11,0,7,5,0,0,1,1,0,26,1,[1]
61606,0,2,11,7,2,5,0,3,1,1,1,0,7,1,[1]
27922,2,4,9,13,2,9,0,4,1,0,0,0,38,1,[1]
25947,1,5,12,14,2,3,0,4,1,1,0,1,38,1,[1]
65295,0,3,9,4,2,6,2,4,0,1,1,0,32,1,[1]
2101,2,2,10,16,2,9,0,4,1,1,0,1,38,1,[1]
23379,1,2,9,13,2,3,0,4,1,0,0,0,38,1,[1]
78738,1,4,10,1,5,8,1,0,1,1,1,1,36,1,[1]
23221,1,1,9,13,2,10,0,4,1,1,0,0,38,1,[1]
48620,2,3,0,11,4,13,3,3,1,1,1,1,28,1,[1]
50359,2,0,9,3,6,0,1,2,1,1,1,1,31,1,[1]
11695,0,2,15,10,2,6,0,3,1,0,1,0,32,1,[1]
2554,1,2,8,11,2,9,5,4,0,1,0,0,38,1,[1]
42043,1,2,15,10,2,3,0,4,1,0,0,1,38,1,[1]
61862,0,2,1,5,4,5,2,1,1,1,1,1,34,1,[1]
38253,1,2,9,13,2,9,0,4,1,0,0,1,38,1,[1]
3490,2,5,10,16,2,9,0,4,1,0,0,1,38,1,[1]
69910,0,4,6,3,5,13,5,1,1,1,1,1,37,1,[1]
57255,0,1,7,13,4,10,3,1,1,1,1,0,17,1,[1]
55952,2,2,5,11,6,8,0,1,0,1,1,0,17,1,[1]
55224,0,4,7,10,3,2,5,4,1,1,1,1,7,1,[1]
48075,2,3,7,6,2,6,0,2,0,1,1,0,0,1,[1]
79072,0,6,1,8,4,12,0,2,0,1,1,0,33,1,[1]
69404,2,4,10,4,1,4,0,2,0,1,1,0,27,1,[1]
30967,2,1,9,13,2,3,0,1,1,0,0,0,29,1,[1]
46080,2,1,13,13,2,7,0,2,0,1,1,0,25,1,[1]
1999,1,2,14,15,2,9,0,4,1,1,0,1,38,1,[1]
28115,2,2,12,14,2,3,0,4,1,0,1,1,38,1,[1]
29626,1,5,10,16,2,9,0,4,1,0,0,1,38,1,[1]
4442,1,2,9,13,2,0,0,4,1,0,0,0,38,1,[1]
3525,2,2,9,13,2,9,0,4,1,0,1,0,38,1,[1]
51024,2,6,1,15,0,4,3,0,0,1,1,0,13,1,[1]
13582,1,2,12,14,2,12,0,1,1,0,1,0,2,1,[1]
28162,1,2,9,13,2,3,0,1,1,0,0,1,2,1,[1]
23975,1,2,7,12,2,3,0,4,1,1,0,0,38,1,[1]
58598,2,5,4,11,2,1,4,0,1,1,1,0,20,1,[1]
14001,1,2,9,13,2,3,0,4,1,0,0,0,38,1,[1]
28955,1,2,12,14,2,9,0,4,1,0,0,0,38,1,[1]
47005,2,1,4,13,4,9,5,2,0,1,1,0,19,1,[1]
60291,0,0,7,8,6,11,0,2,0,1,1,0,7,1,[1]
65134,2,0,10,16,2,10,4,0,1,1,1,1,18,1,[1]
50174,2,4,1,4,0,9,4,0,0,1,1,0,11,1,[1]
63278,0,0,2,3,2,0,4,4,1,1,1,0,0,1,[1]
47666,1,6,0,16,1,5,0,0,0,1,1,0,35,1,[1]
43311,1,2,15,10,2,3,0,4,1,0,0,1,38,1,[1]
9359,1,2,9,13,2,3,0,4,1,0,0,1,38,1,[1]
12740,1,1,12,14,2,9,0,4,1,1,0,0,38,1,[1]
8029,1,2,11,9,2,3,0,4,1,0,0,1,38,1,[1]
