,age,workclass,education,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,act,pred
51022,2,2,13,4,3,4,0,4,0,1,1,0,36,0,[1]
32364,1,2,0,6,2,2,0,4,1,0,0,1,38,0,[1]
15261,1,2,7,12,0,11,1,4,0,0,0,0,38,0,[1]
42401,1,2,9,13,2,9,0,4,1,0,0,0,10,0,[1]
5485,1,4,9,13,4,9,1,4,1,0,0,1,38,0,[1]
45514,2,5,1,5,2,9,2,2,0,1,1,0,37,0,[1]
49112,0,1,1,11,1,4,2,2,1,1,1,0,13,0,[1]
50542,1,3,3,11,3,3,3,3,0,1,1,1,9,0,[1]
26033,1,2,12,14,2,9,0,4,1,0,0,0,38,0,[1]
48644,2,6,1,6,0,7,2,0,1,1,1,0,1,0,[1]
22934,2,2,8,11,2,5,0,4,1,0,0,0,11,0,[1]
2979,1,1,12,14,2,9,0,4,1,0,0,0,38,0,[1]
23974,1,2,9,13,2,3,5,4,0,0,0,0,38,0,[1]
54184,2,0,7,2,5,8,5,1,0,1,1,0,6,0,[1]
45415,1,2,2,13,2,13,4,3,0,1,1,1,16,0,[1]
13765,2,4,9,13,2,3,0,4,1,0,0,0,38,0,[1]
52551,2,2,15,2,1,2,3,1,0,1,1,0,29,0,[1]
21419,1,2,9,13,2,3,0,4,1,0,0,1,38,0,[1]
53241,0,5,11,16,5,5,0,0,0,1,1,0,33,0,[1]
49683,2,3,7,13,3,10,0,1,1,1,1,0,6,0,[1]
24151,2,5,10,16,2,9,1,1,1,1,0,0,2,0,[1]
49340,0,4,9,2,2,12,2,2,1,1,1,1,8,0,[1]
48304,2,4,13,13,0,1,0,1,0,1,1,1,37,0,[1]
43317,2,5,15,10,0,9,1,2,0,0,0,0,38,0,[1]
21917,1,2,9,13,2,0,5,2,0,0,0,0,38,0,[1]
6718,1,2,15,10,2,11,0,4,1,0,0,1,38,0,[1]
38569,0,1,11,9,2,10,0,2,1,0,0,0,32,0,[1]
8930,1,2,15,10,2,11,0,4,1,0,0,1,38,0,[1]
33693,1,2,8,11,4,8,1,4,1,1,0,0,38,0,[1]
9592,0,2,8,11,2,12,2,4,0,0,0,0,38,0,[1]
45568,2,0,5,8,6,5,3,2,1,1,1,1,29,0,[1]
45600,0,6,14,2,5,8,5,3,1,1,1,0,18,0,[1]
25196,2,4,9,13,2,3,0,4,1,0,0,0,38,0,[1]
15459,1,1,12,14,2,9,0,4,1,0,0,0,38,0,[1]
49036,2,3,15,11,5,13,3,4,0,1,1,0,7,0,[1]
5404,1,5,11,9,2,3,0,4,1,0,0,1,38,0,[1]
39836,0,2,12,14,4,9,1,4,1,0,0,0,20,0,[1]
35948,1,2,14,15,2,9,0,4,1,0,0,1,38,0,[1]
19828,2,2,9,13,2,11,0,4,1,0,1,0,38,0,[1]
29695,1,1,15,10,0,3,1,4,1,0,0,1,38,0,[1]
11816,1,4,14,15,2,11,0,4,1,0,0,0,38,0,[1]
8834,1,2,12,14,2,11,0,4,1,0,0,1,38,0,[1]
11940,1,3,15,10,2,3,0,4,1,0,0,0,38,0,[1]
43357,1,4,15,10,2,0,5,4,0,0,0,0,38,0,[1]
49551,2,6,0,11,3,1,1,1,0,1,1,1,13,0,[1]
36561,1,4,8,11,2,4,0,4,1,1,0,1,38,0,[1]
43870,1,2,15,10,2,4,0,4,1,0,0,1,38,0,[1]
20216,1,2,15,10,4,2,3,4,1,1,0,1,38,0,[1]
13259,2,1,15,10,2,3,0,4,1,0,0,0,38,0,[1]
26266,2,4,15,10,2,2,0,4,1,0,1,0,38,0,[1]
43896,1,2,9,13,2,0,0,4,1,0,0,0,38,0,[1]
47679,1,0,7,4,3,12,5,1,1,1,1,0,4,0,[1]
33914,2,2,15,10,0,2,1,4,1,0,0,0,38,0,[1]
53713,2,2,4,15,0,5,0,3,1,1,1,0,33,0,[1]
27360,1,2,9,13,2,9,5,4,0,0,0,0,38,0,[1]
35616,2,2,15,10,2,3,0,4,1,0,0,0,38,0,[1]
54100,0,6,6,11,4,13,0,4,1,1,1,0,38,0,[1]
9547,1,2,15,10,2,12,0,2,1,0,0,0,38,0,[1]
28112,1,2,15,10,0,3,4,4,1,0,0,1,38,0,[1]
42349,1,1,8,11,2,3,0,4,1,0,0,0,38,0,[1]
29782,2,0,11,9,2,0,0,4,1,0,0,0,38,0,[1]
46155,2,5,15,15,3,13,3,3,1,1,1,1,6,0,[1]
33791,0,2,11,9,2,2,0,4,1,0,1,0,38,0,[1]
31860,1,2,11,9,2,0,0,4,1,0,0,1,38,0,[1]
51617,1,3,8,15,0,3,0,3,1,1,1,1,3,0,[1]
50683,2,5,14,15,5,11,3,0,1,1,1,1,28,0,[1]
42790,2,1,12,14,2,9,5,4,0,0,1,0,38,0,[1]
30677,2,2,7,12,2,3,0,4,1,1,0,1,38,0,[1]
33984,1,4,11,9,2,2,2,4,1,0,0,0,20,0,[1]
48957,1,2,14,5,1,6,3,4,1,1,1,0,33,0,[1]
54175,2,2,9,6,3,12,1,3,0,1,1,0,15,0,[1]
46851,2,6,0,16,4,10,1,2,1,1,1,1,34,0,[1]
33451,1,3,11,9,2,2,0,4,1,0,0,1,38,0,[1]
7465,2,4,9,13,2,9,0,4,1,0,0,1,38,0,[1]
52897,2,6,0,3,3,2,1,0,0,1,1,0,27,0,[1]
14587,1,2,7,12,2,6,0,4,1,0,0,1,38,0,[1]
15391,1,2,11,9,2,0,5,4,0,0,0,0,38,0,[1]
49767,1,1,9,12,3,9,2,4,0,1,1,0,27,0,[1]
45634,2,2,14,15,5,13,2,0,1,1,1,0,24,0,[1]
47312,0,4,7,10,1,2,3,3,0,1,1,1,24,0,[1]
2714,2,2,6,5,0,5,1,4,1,0,0,0,38,0,[1]
5669,2,1,12,14,2,9,0,4,1,0,0,0,38,0,[1]
7371,1,2,15,10,2,9,5,4,0,0,0,0,38,0,[1]
42362,2,1,9,13,2,12,0,4,1,0,0,0,38,0,[1]
49571,0,0,9,5,1,12,5,3,0,1,1,1,9,0,[1]
29837,1,2,11,9,2,0,5,4,0,0,0,0,38,0,[1]
30221,1,1,12,14,2,9,0,2,1,0,0,0,38,0,[1]
8303,1,4,12,14,2,9,0,4,1,0,0,1,38,0,[1]
4159,1,1,15,10,2,0,5,4,0,0,0,0,38,0,[1]
30257,1,2,15,10,2,0,0,2,1,0,0,0,38,0,[1]
19589,1,1,15,10,2,9,0,4,1,0,0,0,38,0,[1]
43079,1,2,11,9,2,0,0,4,1,0,1,0,38,0,[1]
19415,1,0,15,10,2,6,0,4,1,0,0,0,38,0,[1]
46251,0,4,14,5,5,0,5,3,1,1,1,1,33,0,[1]
47965,2,2,9,8,2,0,2,3,0,1,1,1,4,0,[1]
52919,2,5,0,4,5,13,4,3,1,1,1,0,0,0,[1]
8236,1,2,9,13,2,0,0,4,1,0,0,0,38,0,[1]
51352,2,1,14,8,0,6,1,3,1,1,1,0,3,0,[1]
14829,1,2,11,9,2,11,0,2,1,0,0,0,38,0,[1]
49679,1,4,14,14,5,11,5,0,0,1,1,0,7,0,[1]
47257,2,5,9,10,6,11,2,2,0,1,1,1,34,0,[1]
45698,0,1,9,6,1,10,1,2,0,1,1,0,15,0,[1]
7299,1,4,9,13,2,3,0,4,1,0,0,1,38,0,[1]
42594,1,2,9,13,2,9,5,4,0,0,0,0,38,0,[1]
46975,1,0,10,15,2,8,2,2,1,1,1,0,18,0,[1]
5299,1,3,12,14,2,9,0,2,1,0,0,1,37,0,[1]
48493,2,6,12,2,1,7,5,2,0,1,1,1,4,0,[1]
20010,1,2,9,13,2,3,0,4,1,0,0,0,38,0,[1]
19678,1,0,15,10,2,2,0,4,1,0,0,0,38,0,[1]
53958,0,6,5,11,4,4,0,2,0,1,1,1,14,0,[1]
31604,1,4,9,13,2,3,0,4,1,0,0,1,19,0,[1]
52739,0,5,1,10,6,0,1,3,0,1,1,0,28,0,[1]
16188,2,4,14,15,2,9,0,4,1,0,0,0,38,0,[1]
5024,2,2,4,3,2,6,0,4,1,1,0,0,38,0,[1]
49490,2,6,0,4,1,8,4,0,0,1,1,0,33,0,[1]
52470,0,5,3,12,4,5,2,4,0,1,1,0,27,0,[1]
34599,2,1,9,13,2,10,0,2,1,0,0,0,38,0,[1]
52886,2,6,7,3,3,13,4,4,1,1,1,1,10,0,[1]
46899,0,3,5,13,4,1,5,1,0,1,1,0,38,0,[1]
51278,1,5,4,1,4,9,2,2,1,1,1,0,20,0,[1]
44170,1,0,15,10,2,0,0,2,1,0,0,0,38,0,[1]
4145,1,5,7,12,2,9,0,4,1,0,0,0,38,0,[1]
22122,1,0,9,13,2,9,0,4,1,1,0,0,38,0,[1]
10825,1,1,9,13,4,9,3,4,0,1,0,0,38,0,[1]
45240,1,5,0,13,0,2,1,4,1,1,1,1,20,0,[1]
24042,2,2,15,10,4,3,1,4,1,0,0,0,38,0,[1]
18615,1,2,11,9,2,6,0,4,1,1,0,0,38,0,[1]
6026,0,1,15,10,4,11,1,4,1,0,1,1,38,0,[1]
38015,2,2,9,13,2,3,0,4,1,0,0,0,38,0,[1]
38854,0,2,2,8,2,13,0,4,1,0,0,0,38,0,[1]
13403,1,3,8,11,4,3,1,4,1,0,0,0,38,0,[1]
21704,0,1,15,10,2,10,0,4,1,0,0,1,38,0,[1]
13407,1,2,10,16,2,9,0,4,1,0,0,0,38,0,[1]
12472,1,2,11,9,4,9,1,4,1,0,0,1,38,0,[1]
51205,1,1,2,14,1,13,4,3,0,1,1,1,33,0,[1]
15822,0,3,9,13,4,11,3,4,1,0,0,0,38,0,[1]
33833,1,2,11,9,2,3,0,4,1,1,0,0,38,0,[1]
33898,1,1,9,13,2,9,0,4,1,0,0,0,38,0,[1]
461,1,2,6,5,2,2,0,4,1,1,0,1,25,0,[1]
32260,2,4,10,16,2,9,0,4,1,0,0,1,1,0,[1]
51973,2,3,4,3,3,3,2,4,1,1,1,1,0,0,[1]
31347,1,1,15,10,2,10,0,4,1,0,0,0,38,0,[1]
54359,2,1,8,10,0,6,4,3,1,1,1,1,26,0,[1]
49117,2,3,1,15,0,7,0,1,0,1,1,0,11,0,[1]
47782,2,4,7,12,3,1,5,2,0,1,1,1,27,0,[1]
51674,2,3,8,14,1,2,2,1,0,1,1,1,40,0,[1]
49952,2,2,0,1,2,13,4,0,1,1,1,1,11,0,[1]
17231,1,2,9,13,2,3,0,4,1,0,0,1,38,0,[1]
8560,1,2,9,13,2,3,0,4,1,0,0,1,38,0,[1]
47569,2,6,12,12,4,6,1,3,1,1,1,0,38,0,[1]
47787,1,1,1,14,1,7,5,0,1,1,1,0,34,0,[1]
46572,1,3,0,13,5,0,2,3,0,1,1,0,22,0,[1]
10944,2,2,10,16,2,9,0,4,1,0,0,0,38,0,[1]
52658,2,3,3,11,1,0,2,1,1,1,1,1,0,0,[1]
47893,0,3,9,9,6,12,4,3,0,1,1,1,33,0,[1]
45929,2,1,2,1,3,9,0,0,0,1,1,1,4,0,[1]
54136,2,5,1,14,0,4,1,3,0,1,1,0,21,0,[1]
48361,2,6,2,6,1,9,4,2,0,1,1,0,20,0,[1]
5988,2,4,9,13,2,3,0,4,1,0,0,0,38,0,[1]
14943,1,3,9,13,2,3,0,4,1,0,0,1,38,0,[1]
2449,1,2,12,14,5,9,1,4,0,0,0,0,19,0,[1]
14117,0,2,0,6,2,7,0,4,1,0,1,0,25,0,[1]
42053,1,3,11,9,2,2,0,4,1,0,0,1,38,0,[1]
23570,1,1,9,13,2,2,0,1,1,0,0,0,29,0,[1]
27583,1,2,11,9,5,2,4,4,1,0,0,0,38,0,[1]
45265,0,2,12,9,2,13,5,0,0,1,1,0,40,0,[1]
8085,1,2,9,13,2,9,0,4,1,0,0,1,38,0,[1]
5854,2,3,11,9,2,3,0,4,1,0,0,0,38,0,[1]
44644,1,3,15,10,2,11,0,4,1,0,1,0,38,0,[1]
52408,2,0,13,16,0,13,3,4,1,1,1,1,30,0,[1]
21425,1,1,9,13,2,9,0,4,1,0,0,0,38,0,[1]
30626,1,6,11,9,2,6,5,4,0,0,0,0,38,0,[1]
11434,1,1,9,13,2,10,0,4,1,0,0,1,38,0,[1]
1406,2,2,11,9,2,11,0,4,1,1,0,1,38,0,[1]
43727,1,3,9,13,0,3,1,4,1,0,0,1,38,0,[1]
51662,2,4,7,4,6,2,2,0,0,1,1,1,6,0,[1]
31863,1,4,8,11,2,4,0,4,1,0,0,1,38,0,[1]
42721,1,4,11,9,2,13,0,4,1,0,0,0,38,0,[1]
51490,2,3,5,1,3,4,0,2,0,1,1,1,8,0,[1]
20239,1,0,15,10,0,13,1,4,1,0,0,0,38,0,[1]
54416,2,3,13,7,1,2,3,0,0,1,1,0,37,0,[1]
22068,1,5,15,10,4,9,1,2,0,0,0,0,38,0,[1]
40695,1,2,9,13,4,12,1,1,0,0,0,0,29,0,[1]
25398,1,2,15,10,2,0,5,4,0,0,0,0,38,0,[1]
48880,1,2,10,15,5,2,4,2,1,1,1,1,30,0,[1]
25593,0,2,12,14,4,9,1,4,0,1,0,0,38,0,[1]
7795,1,2,7,12,2,3,0,4,1,0,1,0,38,0,[1]
50662,2,6,9,14,4,5,2,0,0,1,1,0,36,0,[1]
40938,1,2,11,9,2,0,3,4,1,0,0,0,38,0,[1]
45893,1,2,13,5,3,10,4,4,1,1,1,1,35,0,[1]
8028,0,1,11,9,2,10,0,4,1,0,0,0,38,0,[1]
1603,1,2,15,10,2,0,5,4,0,0,0,0,38,0,[1]
9143,1,3,8,11,2,7,0,4,1,1,0,1,38,0,[1]
50195,0,2,3,5,4,1,2,2,1,1,1,0,39,0,[1]
2675,1,2,15,10,2,13,0,2,1,0,0,0,38,0,[1]
49583,2,3,8,10,2,3,3,1,1,1,1,1,23,0,[1]
53192,2,0,6,4,6,2,3,4,0,1,1,0,33,0,[1]
54154,2,0,12,10,3,13,2,4,1,1,1,1,39,0,[1]
52838,0,4,4,11,2,2,3,1,1,1,1,0,20,0,[1]
42680,2,4,9,13,2,3,0,4,1,0,0,0,38,0,[1]
50332,1,6,0,10,3,1,4,3,1,1,1,0,22,0,[1]
50050,2,5,0,1,0,5,3,2,1,1,1,0,31,0,[1]
46766,0,5,8,5,5,1,2,0,0,1,1,0,23,0,[1]
48901,2,1,2,9,2,11,2,2,0,1,1,1,11,0,[1]
15705,1,2,9,13,6,11,4,4,0,0,1,0,4,0,[1]
45685,1,5,6,11,5,2,5,0,0,1,1,0,14,0,[1]
53267,2,4,14,2,3,9,2,1,0,1,1,0,39,0,[1]
52651,2,5,14,6,4,6,0,4,1,1,1,0,6,0,[1]
50920,2,1,3,11,1,4,5,4,1,1,1,0,37,0,[1]
37494,2,2,9,13,6,3,1,4,0,1,0,0,38,0,[1]
13177,1,2,11,9,2,0,5,4,0,0,0,0,38,0,[1]
37247,2,1,2,8,6,3,1,4,1,1,0,0,38,0,[1]
25502,2,2,3,2,2,2,0,3,1,0,0,1,32,0,[1]
47742,0,0,6,13,6,4,1,1,1,1,1,1,30,0,[1]
34640,1,2,9,13,4,12,4,1,0,0,0,0,18,0,[1]
47827,1,2,15,2,6,0,3,0,1,1,1,0,8,0,[1]
