,age,workclass,education,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,act,pred
49039,1,2,12,7,3,8,2,3,0,1,1,0,12,0,[1]
17209,1,2,1,7,5,13,1,4,1,0,0,1,38,0,[1]
52664,0,5,13,2,6,5,0,2,0,1,1,0,27,0,[1]
6718,1,2,15,10,2,11,0,4,1,0,0,1,38,0,[1]
38161,2,5,11,9,2,7,0,4,1,0,0,0,38,0,[1]
54444,2,6,14,12,4,2,5,4,1,1,1,0,30,0,[1]
44690,1,2,15,10,2,3,0,4,1,0,0,0,38,0,[1]
15183,1,2,9,13,2,11,0,4,1,0,0,1,38,0,[1]
14829,1,2,11,9,2,11,0,2,1,0,0,0,38,0,[1]
53822,2,2,4,1,6,3,3,1,1,1,1,0,23,0,[1]
52118,2,0,2,12,4,7,3,3,1,1,1,0,29,0,[1]
23784,1,2,12,14,2,6,0,4,1,0,0,0,38,0,[1]
2929,2,4,11,9,6,4,1,4,1,0,1,1,38,0,[1]
55989,0,5,3,14,4,11,1,2,1,1,1,0,36,0,[1]
30534,1,2,14,15,2,9,0,4,1,0,0,0,38,0,[1]
59478,2,1,7,13,0,13,1,3,0,1,1,1,34,0,[1]
14582,0,1,15,10,2,2,0,4,1,1,0,1,10,0,[1]
42649,0,5,7,12,2,0,0,4,1,0,0,0,38,0,[1]
10155,2,2,11,9,2,3,0,4,1,0,0,0,38,0,[1]
49256,0,5,15,15,6,13,1,2,1,1,1,1,21,0,[1]
33078,1,2,15,10,2,5,0,4,1,0,0,1,38,0,[1]
8236,1,2,9,13,2,0,0,4,1,0,0,0,38,0,[1]
4105,1,5,9,13,2,3,0,1,1,0,0,0,29,0,[1]
28527,1,0,15,10,2,0,0,4,1,0,0,0,38,0,[1]
49543,1,5,14,15,5,3,3,4,1,1,1,1,40,0,[1]
59745,0,1,2,10,2,12,5,2,0,1,1,1,26,0,[1]
40309,1,5,12,14,2,9,0,1,1,0,0,0,18,0,[1]
43355,1,2,9,13,2,12,0,4,1,0,0,0,38,0,[1]
38286,1,2,15,10,2,3,0,4,1,0,0,1,38,0,[1]
59924,2,3,13,9,1,2,3,2,1,1,1,0,22,0,[1]
