,age,workclass,education,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,act,pred
30175,1,2,15,10,0,11,2,4,0,0,0,0,38,0,[0]
24929,0,2,2,8,4,11,3,4,1,0,0,0,38,0,[0]
26512,0,1,9,13,4,9,2,4,1,0,0,1,38,0,[0]
9586,1,3,9,13,4,11,1,4,1,0,0,1,38,0,[0]
15103,2,2,11,9,2,6,0,4,1,0,0,0,38,0,[0]
4878,2,2,0,6,2,10,0,4,1,0,0,0,38,0,[0]
5701,1,4,1,7,4,13,1,2,1,0,0,0,38,0,[0]
63265,2,1,9,6,2,12,3,1,0,1,1,1,20,0,[0]
24,1,4,15,10,4,9,1,4,1,0,0,1,38,0,[0]
9101,2,2,11,9,0,9,1,4,0,0,0,1,1,0,[0]
3924,1,4,9,13,0,13,1,4,1,0,0,1,38,0,[0]
19571,0,2,15,10,5,12,4,4,0,0,0,0,38,0,[0]
21571,1,0,9,13,4,3,3,4,0,0,0,0,4,0,[0]
17953,1,2,11,9,2,5,0,4,1,0,0,0,38,0,[0]
44566,1,2,15,10,0,11,4,4,0,0,0,0,38,0,[0]
80253,2,3,1,6,4,6,3,4,0,1,1,1,11,0,[0]
33402,1,2,9,13,0,7,1,4,1,0,0,0,38,0,[0]
13226,0,2,15,10,2,7,0,0,1,0,0,0,38,0,[0]
51929,2,2,7,13,2,5,0,4,1,1,1,0,24,0,[0]
36465,0,2,15,10,4,7,3,4,1,0,0,0,38,0,[0]
56104,2,3,14,6,5,12,0,1,0,1,1,1,23,0,[0]
22904,0,2,15,10,4,7,3,4,0,0,0,0,38,0,[0]
73308,2,2,1,6,1,6,3,0,0,1,1,0,9,0,[0]
21523,1,2,11,9,5,3,3,4,1,0,0,0,38,0,[0]
27800,0,2,2,8,4,11,3,4,0,0,0,0,38,0,[0]
6055,0,2,15,10,2,12,5,3,0,0,0,0,38,0,[0]
20540,1,2,11,9,4,6,2,2,1,0,0,0,38,0,[0]
11453,1,2,11,9,0,7,4,4,0,0,0,0,38,0,[0]
14794,1,2,11,9,4,5,2,3,1,0,0,0,3,0,[0]
62000,1,2,9,14,1,7,4,1,1,1,1,0,19,0,[0]
10030,1,2,9,13,4,9,1,4,1,0,0,0,38,0,[0]
147,2,2,1,7,2,7,0,4,1,0,0,0,38,0,[0]
20724,0,2,11,9,5,3,4,4,0,0,0,1,38,0,[0]
41513,1,2,0,6,2,6,3,4,0,1,0,0,38,0,[0]
74574,1,4,1,7,0,13,4,0,0,1,1,1,12,0,[0]
78303,1,3,15,5,3,9,0,2,1,1,1,1,38,0,[0]
31597,0,2,11,9,4,7,1,4,0,0,0,0,38,0,[0]
17540,1,2,11,9,0,12,4,4,0,0,0,0,38,0,[0]
65093,2,2,3,15,3,0,5,4,0,1,1,0,34,0,[0]
47943,2,2,4,13,6,10,3,1,0,1,1,0,2,0,[0]
19918,1,2,5,4,2,5,0,4,1,0,0,0,38,0,[0]
28309,0,2,12,14,4,0,3,4,1,0,0,0,38,0,[0]
25094,0,1,11,9,4,9,1,4,0,0,0,0,38,0,[0]
82203,1,6,4,16,1,0,1,1,1,1,1,1,5,0,[0]
2594,2,0,11,9,6,0,1,4,0,0,0,0,38,0,[0]
6559,1,2,11,9,2,13,0,4,1,0,0,1,38,0,[0]
40821,2,4,11,9,6,0,4,4,0,0,0,0,38,0,[0]
48637,1,5,11,5,5,11,4,0,1,1,1,0,29,0,[0]
66432,2,2,15,11,2,10,0,3,1,1,1,1,21,0,[0]
27693,0,2,15,10,4,13,3,4,1,0,0,0,38,0,[0]
56894,0,6,5,3,5,10,1,1,1,1,1,0,14,0,[0]
37859,1,2,9,13,4,11,1,4,0,0,0,0,38,0,[0]
29774,1,2,11,9,2,12,5,4,0,0,0,0,38,0,[0]
30372,1,2,11,9,0,7,4,4,0,0,0,0,38,0,[0]
36958,1,2,7,12,0,9,4,2,0,0,0,0,38,0,[0]
24909,1,4,11,9,4,2,1,4,1,0,0,0,38,0,[0]
48565,2,4,15,4,0,7,4,3,0,1,1,0,5,0,[0]
27301,0,2,9,13,4,9,1,4,1,0,0,1,38,0,[0]
87062,1,4,2,4,1,6,0,0,1,1,1,1,14,0,[0]
33935,1,3,9,13,0,3,1,4,1,0,0,0,38,0,[0]
26979,0,2,0,6,4,7,3,4,1,0,0,0,38,0,[0]
21739,2,2,9,13,2,13,0,4,1,0,0,0,38,0,[0]
75348,0,3,6,4,4,11,5,1,1,1,1,0,35,0,[0]
47307,2,5,8,1,1,10,2,0,0,1,1,0,7,0,[0]
47533,2,6,14,7,4,11,1,1,1,1,1,1,28,0,[0]
29098,1,2,11,9,5,5,1,4,0,0,0,0,38,0,[0]
897,2,2,5,4,0,7,2,1,0,0,0,0,29,0,[0]
21870,1,2,15,10,0,7,4,4,0,0,0,1,38,0,[0]
30191,1,5,9,13,4,9,3,4,1,0,0,1,38,0,[0]
61445,0,0,10,6,2,13,0,3,0,1,1,1,21,0,[0]
3398,1,2,11,9,6,0,1,4,0,0,0,0,8,0,[0]
17105,0,5,9,13,4,12,1,4,1,0,0,0,38,0,[0]
12963,1,2,11,9,2,2,0,4,1,0,0,0,38,0,[0]
38748,0,2,2,8,4,0,1,4,0,0,0,0,38,0,[0]
76148,1,1,4,10,2,11,0,0,0,1,1,0,2,0,[0]
33097,2,2,11,9,2,11,0,4,1,0,0,0,38,0,[0]
27797,1,2,15,10,4,5,1,4,1,0,0,0,38,0,[0]
84863,2,2,3,6,4,11,1,3,0,1,1,1,15,0,[0]
26514,0,2,11,9,4,0,3,4,0,0,0,0,38,0,[0]
52690,1,4,9,10,4,1,1,0,1,1,1,0,3,0,[0]
8913,1,2,11,9,4,6,1,4,0,0,0,0,38,0,[0]
3732,1,2,15,10,5,11,4,4,0,0,0,0,38,0,[0]
33201,1,2,15,10,5,11,2,2,0,0,0,0,38,0,[0]
2768,0,2,11,9,4,11,3,4,1,0,1,0,38,0,[0]
47529,2,0,14,10,3,0,4,2,1,1,1,0,23,0,[0]
13100,0,2,13,1,4,4,1,4,1,0,0,1,25,0,[0]
56730,2,3,1,10,1,0,0,1,1,1,1,1,35,0,[0]
26372,0,2,11,9,4,0,1,4,0,0,0,0,38,0,[0]
5262,1,2,9,13,2,2,0,4,1,0,0,1,38,0,[0]
321,1,2,8,11,0,2,4,4,1,0,0,0,38,0,[0]
27348,1,2,15,10,0,0,4,4,0,0,0,0,38,0,[0]
24285,1,1,12,14,4,9,1,4,1,0,0,0,38,0,[0]
68031,2,4,12,9,4,1,0,0,1,1,1,0,39,0,[0]
50927,2,3,2,1,3,11,1,4,1,1,1,1,13,0,[0]
67969,0,0,15,16,3,1,0,3,0,1,1,1,2,0,[0]
2847,1,2,11,9,2,11,5,4,0,0,0,0,38,0,[0]
15099,0,2,9,13,2,12,0,4,1,0,0,1,38,0,[0]
5577,0,2,0,6,4,7,2,4,1,0,0,0,38,0,[0]
5991,1,2,15,10,0,0,1,2,1,0,0,0,38,0,[0]
44134,2,2,3,2,2,5,0,4,1,0,0,0,21,0,[0]
50658,2,2,3,11,1,1,0,1,1,1,1,1,16,0,[0]
39887,1,2,11,9,0,6,4,4,1,1,0,0,38,0,[0]
42373,0,2,15,10,2,2,0,4,1,0,0,0,38,0,[0]
7162,0,2,4,3,2,5,1,4,1,0,0,0,25,0,[0]
10179,1,2,8,11,2,2,0,4,1,0,0,0,38,0,[0]
28696,1,5,15,10,4,0,4,2,0,0,0,0,38,0,[0]
32077,1,2,9,13,4,3,1,4,1,0,0,1,38,0,[0]
63166,1,6,5,2,0,0,5,4,1,1,1,1,40,0,[0]
11278,1,2,8,11,2,2,0,4,1,0,0,0,38,0,[0]
29288,0,2,11,9,4,7,1,2,0,0,0,0,22,0,[0]
6366,0,2,0,6,4,2,3,4,0,0,0,0,38,0,[0]
89397,2,1,8,15,4,3,1,4,1,1,1,0,12,0,[0]
86613,2,0,13,5,0,13,3,1,0,1,1,1,0,0,[0]
12049,0,2,0,6,4,7,1,2,1,0,0,0,38,0,[0]
9051,1,2,9,13,2,9,0,4,1,0,0,0,25,0,[0]
3545,1,4,9,13,2,4,0,4,1,0,0,1,38,0,[0]
16982,0,2,11,9,4,0,3,4,1,0,0,0,38,0,[0]
14023,1,2,11,9,2,7,5,4,0,0,0,0,38,0,[0]
40337,1,5,1,7,2,2,0,4,1,0,0,0,38,0,[0]
33232,1,2,5,4,5,7,1,4,0,0,0,0,38,0,[0]
4964,0,2,11,9,4,11,2,2,1,0,0,0,38,0,[0]
26391,2,2,4,3,2,2,0,4,1,0,0,0,21,0,[0]
34075,1,2,11,9,2,2,0,0,1,0,0,0,38,0,[0]
45089,0,2,11,9,0,7,4,4,0,0,0,0,38,0,[0]
42789,0,2,11,9,2,11,5,4,0,0,0,0,38,0,[0]
22317,1,4,11,9,2,2,0,4,1,0,0,0,38,0,[0]
4763,1,1,9,13,0,9,3,4,0,0,0,0,38,0,[0]
76914,2,4,13,11,0,3,4,4,1,1,1,0,14,0,[0]
5196,2,2,0,6,2,5,0,4,1,0,0,0,38,0,[0]
37035,0,1,9,13,2,10,0,4,1,0,0,0,38,0,[0]
80418,2,1,11,15,3,10,0,3,1,1,1,0,20,0,[0]
36288,0,2,15,10,3,3,4,4,0,0,0,0,38,0,[0]
25426,2,2,11,9,6,0,1,4,0,0,0,0,10,0,[0]
6983,1,2,11,9,2,11,5,4,0,0,0,0,38,0,[0]
25683,1,2,15,10,0,2,4,4,0,0,0,0,4,0,[0]
24890,1,2,11,9,3,7,1,1,0,0,0,0,36,0,[0]
30088,0,2,11,9,5,6,4,4,0,0,0,0,38,0,[0]
47432,2,6,0,3,3,0,5,4,0,1,1,0,30,0,[0]
7890,1,2,9,13,4,11,3,4,0,0,0,0,38,0,[0]
23633,1,4,15,10,2,2,0,4,1,0,0,0,7,0,[0]
73135,1,6,14,6,4,5,2,3,1,1,1,0,11,0,[0]
