,age,workclass,education,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,act,pred
87070,2,6,15,1,6,6,4,0,1,1,1,1,15,0,[1]
64712,0,5,5,2,4,8,5,4,1,1,1,1,24,0,[1]
87892,2,5,9,4,6,3,1,0,0,1,1,1,33,0,[1]
49847,2,0,6,11,4,2,0,1,1,1,1,0,28,0,[1]
77660,2,4,3,9,5,7,3,3,1,1,1,0,36,0,[1]
81763,0,3,11,4,5,12,4,1,1,1,1,0,9,0,[1]
52413,2,5,14,14,5,7,0,0,0,1,1,1,11,0,[1]
85581,2,6,7,5,6,6,0,2,1,1,1,1,16,0,[1]
56755,2,2,10,9,6,7,1,2,0,1,1,0,15,0,[1]
7221,0,3,9,13,2,11,0,4,1,0,0,0,38,0,[1]
71347,2,0,2,8,6,5,1,0,1,1,1,0,5,0,[1]
57197,2,5,6,10,3,10,4,4,0,1,1,0,34,0,[1]
76224,1,5,4,5,5,9,4,1,1,1,1,1,31,0,[1]
74409,2,3,7,9,4,12,4,1,0,1,1,1,20,0,[1]
70233,1,1,15,6,1,9,3,4,0,1,1,0,20,0,[1]
64217,2,6,12,16,5,8,1,4,0,1,1,0,23,0,[1]
59552,1,0,10,1,2,7,1,4,0,1,1,1,0,0,[1]
74802,1,2,3,5,1,6,5,2,1,1,1,0,31,0,[1]
88322,2,0,11,4,2,8,5,3,0,1,1,1,4,0,[1]
51349,0,0,10,11,1,9,2,0,1,1,1,1,6,0,[1]
61322,1,4,8,4,5,4,1,1,1,1,1,0,36,0,[1]
80460,2,3,15,10,6,0,3,2,1,1,1,1,3,0,[1]
12668,1,2,3,2,2,2,0,3,1,0,0,0,25,0,[1]
48492,2,6,1,1,2,10,5,3,0,1,1,1,8,0,[1]
41646,1,2,11,9,0,2,4,4,1,0,1,0,38,0,[1]
78389,2,5,11,16,4,7,3,0,1,1,1,0,17,0,[1]
18153,2,2,11,9,2,3,0,4,1,0,0,1,38,0,[1]
60025,2,5,4,4,0,12,2,0,1,1,1,0,5,0,[1]
17271,1,2,8,11,2,6,0,4,1,0,0,0,38,0,[1]
59219,1,4,14,7,4,3,1,1,1,1,1,0,17,0,[1]
82254,1,1,7,4,4,2,5,0,0,1,1,1,33,0,[1]
40369,1,4,10,16,2,9,0,4,1,0,0,0,38,0,[1]
54010,0,2,9,13,5,5,0,2,1,1,1,1,9,0,[1]
51069,2,4,1,1,2,10,5,4,1,1,1,0,27,0,[1]
35453,2,5,10,16,2,9,0,4,1,0,0,0,38,0,[1]
78621,0,4,0,10,3,12,3,1,0,1,1,1,25,0,[1]
52532,1,4,1,10,3,1,1,4,0,1,1,1,2,0,[1]
2015,1,2,11,9,2,0,0,4,1,0,0,1,38,0,[1]
58682,2,4,3,5,1,10,3,2,0,1,1,0,15,0,[1]
73925,2,3,15,16,4,6,2,3,0,1,1,1,13,0,[1]
13006,1,3,7,12,2,2,0,4,1,0,1,0,38,0,[1]
84740,1,2,8,6,5,8,5,2,1,1,1,1,7,0,[1]
73403,1,5,4,15,6,8,4,2,0,1,1,1,15,0,[1]
71844,2,6,3,14,5,8,5,0,0,1,1,1,25,0,[1]
57144,2,3,5,2,4,9,0,3,1,1,1,1,2,0,[1]
79067,0,6,13,7,2,3,5,2,0,1,1,0,37,0,[1]
49944,2,5,10,4,3,5,4,2,1,1,1,0,17,0,[1]
57701,1,6,11,9,0,12,0,3,0,1,1,0,3,0,[1]
75568,2,5,11,15,0,3,3,1,1,1,1,0,14,0,[1]
88538,2,3,12,7,0,10,3,2,1,1,1,0,39,0,[1]
89666,2,4,0,3,5,4,1,3,0,1,1,1,0,0,[1]
50730,1,0,14,9,6,12,2,0,1,1,1,0,19,0,[1]
62837,2,3,4,10,0,6,1,2,1,1,1,0,4,0,[1]
84032,0,2,13,8,5,4,5,4,1,1,1,1,4,0,[1]
39394,1,4,9,13,0,3,1,4,0,1,0,0,38,0,[1]
78720,2,6,14,3,2,10,5,2,0,1,1,1,34,0,[1]
30119,1,2,11,9,2,11,0,4,1,0,0,1,38,0,[1]
78443,1,6,9,7,5,9,5,1,1,1,1,1,33,0,[1]
59988,1,6,7,10,2,8,1,3,0,1,1,0,11,0,[1]
4732,2,2,9,13,2,6,0,4,1,0,0,0,18,0,[1]
52735,0,1,15,4,0,13,3,0,1,1,1,1,34,0,[1]
44082,0,2,9,13,4,12,1,4,0,1,0,0,38,0,[1]
73772,1,6,12,15,0,3,5,3,0,1,1,0,35,0,[1]
55461,2,2,4,11,6,5,5,4,1,1,1,0,34,0,[1]
68725,1,1,12,9,3,11,0,0,0,1,1,1,5,0,[1]
76896,0,3,15,15,5,1,5,1,1,1,1,1,24,0,[1]
45329,2,6,0,1,6,9,4,1,0,1,1,1,33,0,[1]
88285,2,4,11,6,1,13,0,3,1,1,1,0,27,0,[1]
81821,2,0,15,7,1,8,3,3,1,1,1,0,28,0,[1]
68167,2,5,5,5,1,13,4,0,1,1,1,0,36,0,[1]
55901,2,3,3,8,6,10,3,4,1,1,1,0,25,0,[1]
75897,2,3,14,3,6,7,4,1,0,1,1,0,38,0,[1]
46627,1,3,4,3,6,13,5,0,1,1,1,0,39,0,[1]
47464,2,6,14,14,2,5,2,1,1,1,1,1,10,0,[1]
73655,2,2,10,12,0,2,3,4,1,1,1,1,30,0,[1]
78695,2,2,7,8,1,13,5,1,0,1,1,1,29,0,[1]
73575,1,5,13,2,2,13,4,4,1,1,1,0,2,0,[1]
85361,1,1,10,9,1,6,1,0,1,1,1,0,37,0,[1]
57473,2,0,1,5,4,13,4,4,1,1,1,0,37,0,[1]
58211,2,2,0,9,2,7,2,2,0,1,1,0,5,0,[1]
47419,0,0,9,13,0,9,4,1,0,1,1,1,11,0,[1]
44656,1,0,9,13,2,9,0,4,1,0,0,1,38,0,[1]
23584,1,2,11,9,2,11,0,4,1,0,0,1,38,0,[1]
49652,0,2,4,10,2,8,3,0,1,1,1,0,7,0,[1]
49027,1,5,11,11,0,13,0,0,1,1,1,1,23,0,[1]
69621,1,0,2,15,1,3,3,3,1,1,1,1,19,0,[1]
50669,2,2,8,12,6,10,1,3,1,1,1,1,18,0,[1]
86542,2,5,11,15,1,12,1,2,1,1,1,1,24,0,[1]
13409,1,1,12,14,2,3,0,4,1,0,0,0,38,0,[1]
63576,1,0,12,11,0,5,4,0,1,1,1,0,31,0,[1]
36001,1,2,15,10,2,2,0,4,1,0,0,1,38,0,[1]
36877,1,2,15,10,2,3,0,4,1,0,0,1,38,0,[1]
