,age,workclass,education,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,act,pred
63119,0,1,2,8,1,11,2,2,0,1,1,1,38,1,[0]
74592,2,6,8,9,4,2,0,0,0,1,1,0,9,1,[0]
36911,0,2,8,11,2,3,0,4,1,0,0,1,38,1,[0]
29654,2,1,12,14,0,9,1,4,1,0,0,0,38,1,[0]
68355,2,6,11,16,5,8,0,3,1,1,1,0,20,1,[0]
42207,0,2,7,12,4,2,1,4,1,1,0,1,38,1,[0]
44932,1,4,15,10,2,4,0,4,1,0,0,1,38,1,[0]
62198,2,1,6,3,3,3,2,0,0,1,1,0,2,1,[0]
40813,0,2,9,13,2,11,0,4,1,0,0,1,38,1,[0]
8970,1,1,8,11,2,7,0,4,1,0,0,0,38,1,[0]
71541,0,6,2,1,4,8,2,2,1,1,1,1,33,1,[0]
25882,1,2,11,9,2,2,0,4,1,0,0,0,38,1,[0]
22672,1,2,15,10,2,2,0,4,1,0,1,0,38,1,[0]
48742,2,4,8,14,2,3,1,1,1,1,1,0,24,1,[0]
6099,0,2,9,13,4,3,1,3,0,1,0,0,18,1,[0]
42667,1,2,9,13,4,3,1,4,1,0,1,0,38,1,[0]
24945,1,2,9,13,4,9,1,4,0,0,0,0,38,1,[0]
62652,2,5,12,11,4,3,1,0,1,1,1,1,39,1,[0]
47688,2,4,5,2,5,1,0,2,1,1,1,0,28,1,[0]
60170,2,1,6,10,0,1,3,4,1,1,1,1,37,1,[0]
28737,1,2,11,9,2,2,0,4,1,0,0,1,38,1,[0]
10550,1,2,9,13,2,0,0,4,1,0,0,0,4,1,[0]
59523,2,4,2,11,4,3,2,4,0,1,1,1,7,1,[0]
69189,2,2,10,10,2,7,3,4,1,1,1,0,12,1,[0]
11455,1,1,12,14,4,9,1,4,0,0,0,1,38,1,[0]
58719,2,2,6,4,6,12,4,0,0,1,1,1,10,1,[0]
54678,2,4,12,2,2,4,5,2,0,1,1,0,2,1,[0]
62597,1,3,1,15,0,5,5,2,1,1,1,0,13,1,[0]
47354,2,3,15,10,5,10,3,1,1,1,1,0,13,1,[0]
14608,2,1,15,10,2,3,5,4,0,0,0,0,38,1,[0]
44876,2,4,9,13,2,3,0,4,1,0,0,1,38,1,[0]
59411,0,5,3,9,4,13,0,4,1,1,1,1,34,1,[0]
59202,2,2,14,8,3,13,3,4,0,1,1,1,39,1,[0]
65602,0,2,3,3,4,8,2,2,1,1,1,1,24,1,[0]
44210,1,2,15,10,0,12,1,4,1,0,0,0,12,1,[0]
69166,0,2,6,1,5,7,4,1,1,1,1,0,9,1,[0]
28534,1,4,15,10,2,3,0,4,1,0,0,1,38,1,[0]
31134,1,0,7,12,2,0,0,4,1,0,0,1,38,1,[0]
70671,1,2,13,15,5,7,2,1,0,1,1,0,15,1,[0]
16874,1,4,11,9,2,11,0,1,1,0,0,1,34,1,[0]
55123,2,1,11,15,1,3,1,2,1,1,1,1,24,1,[0]
67199,2,4,2,10,1,5,0,1,0,1,1,1,38,1,[0]
54965,2,2,4,8,3,2,0,0,1,1,1,0,40,1,[0]
18718,2,2,11,9,2,6,0,4,1,0,0,0,38,1,[0]
69757,1,4,3,8,3,5,3,3,1,1,1,1,11,1,[0]
51905,1,6,4,4,3,1,4,3,0,1,1,0,3,1,[0]
19519,1,2,11,9,2,9,0,4,1,0,0,1,38,1,[0]
32099,1,2,9,13,2,3,0,1,1,0,0,1,38,1,[0]
65628,2,1,8,14,4,13,4,3,0,1,1,1,23,1,[0]
14394,0,2,9,13,2,11,0,4,1,0,0,1,38,1,[0]
21273,2,4,9,13,6,9,4,4,1,0,0,0,38,1,[0]
326,1,2,9,13,2,9,0,2,1,0,0,1,38,1,[0]
43160,1,2,15,10,2,11,0,2,1,0,0,1,38,1,[0]
63563,2,1,14,8,3,4,0,0,0,1,1,0,30,1,[0]
34550,1,2,14,15,5,9,1,4,1,0,0,1,38,1,[0]
39936,0,2,15,10,2,3,5,2,0,0,0,0,38,1,[0]
72748,2,2,4,11,2,5,2,3,1,1,1,1,40,1,[0]
67122,1,1,8,8,6,3,2,2,1,1,1,0,35,1,[0]
53609,1,6,9,1,3,5,3,2,0,1,1,1,8,1,[0]
16469,1,2,0,6,2,6,0,4,1,0,0,0,38,1,[0]
53414,2,1,11,3,6,10,3,0,0,1,1,0,33,1,[0]
16166,1,2,9,13,4,7,1,4,1,0,0,0,38,1,[0]
65696,0,6,9,16,6,4,4,0,1,1,1,1,26,1,[0]
73185,2,4,15,1,3,7,0,4,1,1,1,1,7,1,[0]
54199,0,5,2,8,5,0,3,3,0,1,1,0,2,1,[0]
10526,0,2,14,15,4,9,1,4,1,0,0,0,38,1,[0]
73021,2,5,12,14,3,13,0,3,1,1,1,0,2,1,[0]
12989,1,2,15,10,0,3,4,4,1,0,1,0,38,1,[0]
59987,2,3,3,16,5,10,1,3,0,1,1,1,8,1,[0]
67333,0,0,3,1,3,8,0,4,1,1,1,0,37,1,[0]
42081,1,2,11,9,2,6,0,4,1,0,0,0,38,1,[0]
41540,1,2,11,9,2,6,0,4,1,0,0,1,38,1,[0]
60089,2,1,1,14,1,1,5,0,1,1,1,0,9,1,[0]
69396,2,2,6,15,3,5,2,0,1,1,1,1,3,1,[0]
8321,1,2,8,11,2,0,0,4,1,1,0,0,21,1,[0]
46708,2,1,12,15,4,9,0,4,1,1,1,1,22,1,[0]
68910,2,3,4,12,6,10,5,1,0,1,1,0,10,1,[0]
16563,1,3,9,13,2,9,0,4,1,0,0,1,38,1,[0]
256,1,0,11,9,2,2,0,4,1,0,0,0,38,1,[0]
74115,1,5,0,8,0,5,1,0,0,1,1,0,13,1,[0]
50194,2,5,12,9,3,1,1,4,0,1,1,0,31,1,[0]
31879,2,4,8,11,2,11,0,4,1,0,0,0,38,1,[0]
62432,1,3,3,14,2,1,2,1,1,1,1,0,30,1,[0]
58669,2,3,10,9,4,8,2,0,1,1,1,0,5,1,[0]
53981,1,3,10,5,3,10,2,3,0,1,1,1,28,1,[0]
58678,0,4,13,16,4,3,3,2,0,1,1,0,18,1,[0]
41510,1,2,9,13,0,3,4,4,0,0,0,0,38,1,[0]
64133,2,3,8,9,3,0,1,2,1,1,1,1,21,1,[0]
29455,1,2,11,9,2,3,5,4,0,0,0,0,38,1,[0]
43933,1,2,11,9,2,2,0,4,1,0,0,0,38,1,[0]
28834,0,2,15,10,2,0,5,4,0,0,0,0,38,1,[0]
62848,0,4,0,3,6,7,5,0,1,1,1,0,27,1,[0]
74053,2,2,12,9,2,13,1,4,0,1,1,1,33,1,[0]
67793,2,0,4,10,3,12,0,4,0,1,1,1,7,1,[0]
69332,2,6,0,12,5,8,2,4,0,1,1,1,36,1,[0]
66533,2,6,10,14,2,7,2,4,1,1,1,1,27,1,[0]
73651,1,0,3,3,4,4,4,4,0,1,1,0,0,1,[0]
57657,2,5,1,11,6,2,4,2,1,1,1,1,20,1,[0]
58035,1,5,0,16,5,2,3,1,1,1,1,0,4,1,[0]
