,age,workclass,education,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,act,pred
49567,0,6,1,5,1,13,5,3,0,1,1,1,21,0,[1]
6869,1,2,12,14,2,9,0,2,1,0,0,0,38,0,[1]
13601,1,2,15,10,0,13,4,4,1,0,0,0,8,0,[1]
3271,2,2,11,9,2,9,5,4,0,0,0,0,38,0,[1]
50072,1,1,5,4,1,4,0,1,1,1,1,1,18,0,[1]
62174,2,2,5,12,3,1,3,1,1,1,1,0,5,0,[1]
44511,1,4,15,10,2,3,0,4,1,1,0,0,38,0,[1]
53815,2,5,2,5,1,13,1,0,0,1,1,1,16,0,[1]
52359,1,6,1,5,1,6,3,0,1,1,1,1,30,0,[1]
15172,1,2,9,13,2,3,0,4,1,0,0,1,38,0,[1]
43665,0,2,12,14,4,9,1,1,1,0,0,0,18,0,[1]
14110,1,2,15,10,2,11,0,4,1,0,0,1,38,0,[1]
57230,0,3,14,5,0,10,4,3,0,1,1,0,37,0,[1]
17576,0,5,11,9,2,0,0,4,1,0,1,0,38,0,[1]
69634,2,6,14,11,3,10,4,2,1,1,1,1,11,0,[1]
6888,2,5,15,10,2,7,0,2,1,0,0,0,38,0,[1]
30025,1,2,9,13,2,11,0,4,1,0,0,0,38,0,[1]
60025,2,5,4,4,0,12,2,0,1,1,1,0,5,0,[1]
48674,0,0,14,10,4,13,5,4,0,1,1,1,33,0,[1]
51122,2,3,14,3,4,10,1,0,0,1,1,1,28,0,[1]
30424,2,2,15,10,2,3,0,4,1,0,0,1,38,0,[1]
31347,1,1,15,10,2,10,0,4,1,0,0,0,38,0,[1]
37069,1,2,10,16,2,9,5,4,0,0,0,1,38,0,[1]
37711,1,2,10,16,4,9,1,4,1,0,0,1,38,0,[1]
54416,2,3,13,7,1,2,3,0,0,1,1,0,37,0,[1]
53664,2,2,12,5,0,13,3,4,0,1,1,0,10,0,[1]
48050,2,2,6,16,2,7,3,2,0,1,1,0,39,0,[1]
28838,1,2,9,13,2,0,5,4,0,0,0,0,38,0,[1]
27238,1,2,9,13,2,11,0,4,1,0,0,0,22,0,[1]
46545,2,4,1,7,3,11,0,4,1,1,1,0,39,0,[1]
43166,2,0,15,10,2,0,0,1,1,0,0,0,24,0,[1]
52460,1,4,4,16,5,0,0,0,1,1,1,1,32,0,[1]
45362,2,5,15,5,3,9,4,2,0,1,1,0,0,0,[1]
61047,0,0,4,9,0,9,1,4,0,1,1,0,36,0,[1]
51294,2,3,0,16,0,7,2,4,1,1,1,1,1,0,[1]
31905,1,5,11,9,2,0,5,4,0,0,0,0,38,0,[1]
11773,2,5,11,9,2,3,0,4,1,1,0,0,38,0,[1]
51978,1,0,15,8,1,0,5,0,0,1,1,0,20,0,[1]
67176,1,1,10,5,2,13,4,1,1,1,1,1,19,0,[1]
63529,2,2,8,7,5,10,2,2,0,1,1,0,7,0,[1]
45847,2,0,3,3,5,3,0,0,0,1,1,0,3,0,[1]
62302,2,3,12,16,3,10,2,3,0,1,1,1,5,0,[1]
15166,2,2,6,5,2,5,0,4,1,0,0,1,38,0,[1]
52533,0,1,4,8,0,0,2,1,0,1,1,0,13,0,[1]
53108,0,5,5,15,4,2,0,2,1,1,1,1,31,0,[1]
50217,2,4,2,15,4,8,0,3,1,1,1,0,33,0,[1]
36976,2,2,11,9,2,3,0,1,1,0,0,1,38,0,[1]
35499,0,2,7,12,2,0,5,2,0,0,0,0,13,0,[1]
38372,1,2,9,13,2,9,0,4,1,0,0,1,38,0,[1]
2051,0,1,15,10,2,10,0,4,1,0,0,1,38,0,[1]
52974,1,5,2,16,1,3,0,0,0,1,1,0,9,0,[1]
45474,0,6,14,10,5,9,5,0,0,1,1,1,31,0,[1]
24973,1,4,9,13,2,2,0,4,1,0,0,1,38,0,[1]
69614,2,2,10,11,1,9,2,0,1,1,1,1,33,0,[1]
38213,1,3,9,13,2,11,2,1,1,0,0,0,18,0,[1]
67998,2,6,2,16,3,1,3,3,1,1,1,1,22,0,[1]
11359,2,2,15,10,2,2,0,4,1,0,0,0,38,0,[1]
57896,2,2,3,16,5,5,0,0,0,1,1,1,35,0,[1]
58096,1,0,12,13,5,7,4,2,0,1,1,1,0,0,[1]
46938,1,2,6,3,4,0,1,0,0,1,1,0,2,0,[1]
58421,2,0,10,2,4,12,5,4,1,1,1,1,9,0,[1]
31573,1,1,7,12,2,10,0,4,1,0,0,1,38,0,[1]
10833,1,2,15,10,2,0,5,2,0,0,0,0,38,0,[1]
37812,1,2,1,7,2,3,0,4,1,0,0,1,38,0,[1]
57123,2,5,9,5,0,7,0,2,0,1,1,1,29,0,[1]
6013,2,3,11,9,2,11,0,4,1,0,0,1,4,0,[1]
35772,2,2,11,9,2,6,0,4,1,1,0,0,38,0,[1]
7678,1,2,9,13,2,3,0,4,1,0,0,1,8,0,[1]
28956,2,2,8,11,2,2,0,4,1,0,0,0,38,0,[1]
67639,1,1,12,7,6,2,4,1,1,1,1,1,1,0,[1]
49943,2,5,8,10,2,9,1,1,1,1,1,1,31,0,[1]
21384,2,2,13,1,2,4,0,4,1,0,0,1,38,0,[1]
64350,2,4,5,7,1,7,0,1,0,1,1,1,3,0,[1]
60513,1,6,3,9,5,1,2,1,0,1,1,0,35,0,[1]
56771,1,3,6,6,5,8,5,2,1,1,1,1,16,0,[1]
2857,1,2,9,13,2,13,0,4,1,0,0,1,25,0,[1]
46020,1,4,11,12,1,6,3,0,0,1,1,1,15,0,[1]
21223,1,2,9,13,2,9,0,4,1,0,0,1,38,0,[1]
38068,1,1,9,13,2,3,0,4,1,0,0,1,38,0,[1]
11434,1,1,9,13,2,10,0,4,1,0,0,1,38,0,[1]
1444,2,1,5,4,0,3,4,4,0,0,0,0,38,0,[1]
18911,1,2,8,11,2,6,0,4,1,0,1,1,38,0,[1]
54076,2,5,1,13,5,4,0,3,1,1,1,0,8,0,[1]
5100,2,2,11,9,2,2,0,4,1,1,0,0,38,0,[1]
60271,2,0,10,11,4,13,3,1,1,1,1,0,39,0,[1]
14124,2,1,12,14,2,3,0,4,1,0,0,0,38,0,[1]
62087,2,6,3,9,0,0,0,2,0,1,1,1,21,0,[1]
56351,0,0,3,8,0,0,2,3,1,1,1,0,19,0,[1]
36056,2,2,11,9,2,12,0,4,1,0,0,0,38,0,[1]
16436,1,2,9,13,0,11,1,4,0,0,1,1,38,0,[1]
55598,2,3,2,16,0,6,3,0,0,1,1,0,15,0,[1]
17790,2,2,1,7,2,2,0,2,1,0,0,0,38,0,[1]
6718,1,2,15,10,2,11,0,4,1,0,0,1,38,0,[1]
69707,2,0,7,16,3,12,2,1,1,1,1,1,36,0,[1]
10991,1,2,14,15,2,9,5,1,0,0,0,0,2,0,[1]
12279,2,0,9,13,2,3,0,2,1,0,0,1,38,0,[1]
66023,2,2,1,11,5,0,1,4,1,1,1,1,40,0,[1]
6268,0,2,8,11,2,6,5,4,0,0,0,0,38,0,[1]
36556,0,5,15,10,2,0,0,2,1,0,0,0,38,0,[1]
22047,2,2,11,9,2,0,0,4,1,0,0,0,38,0,[1]
43557,1,2,14,15,4,9,1,4,0,0,0,1,38,0,[1]
54859,2,4,11,2,3,9,5,1,0,1,1,0,10,0,[1]
69896,2,6,7,15,4,13,5,3,1,1,1,1,25,0,[1]
52278,2,2,2,2,4,12,5,3,0,1,1,1,30,0,[1]
68771,2,4,10,10,4,6,2,2,0,1,1,1,9,0,[1]
62913,2,6,14,9,6,0,2,3,0,1,1,1,35,0,[1]
69626,2,4,9,12,4,4,4,2,1,1,1,1,30,0,[1]
45920,0,3,4,4,5,1,5,0,1,1,1,1,35,0,[1]
2929,2,4,11,9,6,4,1,4,1,0,1,1,38,0,[1]
66295,2,3,9,4,6,5,3,4,1,1,1,0,28,0,[1]
58497,0,6,11,12,1,9,0,4,0,1,1,1,28,0,[1]
57251,1,5,12,6,3,5,1,3,0,1,1,1,0,0,[1]
55209,1,0,1,11,5,5,3,3,1,1,1,0,33,0,[1]
53813,2,1,0,7,5,11,0,0,1,1,1,1,29,0,[1]
47686,2,2,12,9,0,0,5,3,0,1,1,1,12,0,[1]
48148,1,5,0,11,5,5,2,2,0,1,1,1,2,0,[1]
66853,2,2,3,1,1,12,3,1,0,1,1,1,27,0,[1]
53170,2,0,5,14,2,6,2,2,0,1,1,0,40,0,[1]
17492,1,2,15,10,2,3,0,1,1,0,0,1,38,0,[1]
33562,1,0,9,13,2,0,0,1,1,0,0,0,38,0,[1]
18391,1,2,11,9,2,9,0,4,1,0,1,0,38,0,[1]
35230,1,3,15,10,2,3,5,4,0,0,0,0,38,0,[1]
62219,2,1,13,10,6,13,0,1,0,1,1,0,24,0,[1]
58822,1,3,6,9,1,8,2,2,0,1,1,1,27,0,[1]
68744,2,4,4,6,2,1,2,2,1,1,1,0,27,0,[1]
58854,0,5,9,8,3,1,3,1,1,1,1,1,6,0,[1]
21732,1,2,8,11,2,7,5,2,0,0,0,0,38,0,[1]
39296,2,2,6,5,2,2,0,2,1,0,0,0,38,0,[1]
55627,2,6,0,4,3,1,2,3,0,1,1,0,17,0,[1]
48452,2,4,6,15,5,7,2,4,1,1,1,0,34,0,[1]
69180,1,5,2,8,5,7,4,2,1,1,1,1,31,0,[1]
57787,1,6,13,7,3,4,3,3,1,1,1,1,25,0,[1]
53145,2,5,8,14,2,10,5,4,0,1,1,0,26,0,[1]
4650,2,5,15,10,0,2,1,4,1,0,0,0,10,0,[1]
46129,2,0,11,7,2,4,5,1,0,1,1,0,37,0,[1]
48567,2,3,4,2,3,1,3,4,1,1,1,0,3,0,[1]
18657,2,2,15,10,2,10,0,2,1,0,0,0,38,0,[1]
54891,2,2,1,5,4,11,3,3,0,1,1,1,7,0,[1]
52652,2,2,10,5,4,3,1,2,1,1,1,1,25,0,[1]
64924,1,6,13,13,0,9,5,3,0,1,1,1,11,0,[1]
66440,2,0,3,8,1,12,0,4,1,1,1,1,6,0,[1]
4873,1,5,12,14,2,9,0,2,1,1,0,1,38,0,[1]
48069,2,0,4,6,3,7,4,1,1,1,1,0,23,0,[1]
9273,2,1,3,2,6,4,1,1,1,1,0,0,29,0,[1]
42682,1,2,9,13,2,9,0,4,1,0,0,0,38,0,[1]
14876,1,2,12,14,4,11,3,4,0,0,0,1,38,0,[1]
45889,0,6,7,15,3,5,1,0,1,1,1,0,23,0,[1]
8179,1,2,9,13,2,9,5,2,0,0,0,0,38,0,[1]
37483,1,2,9,13,2,9,0,4,1,0,0,0,38,0,[1]
60598,1,4,5,12,2,9,1,4,0,1,1,1,24,0,[1]
29069,2,4,10,16,2,9,0,4,1,0,0,0,38,0,[1]
42401,1,2,9,13,2,9,0,4,1,0,0,0,10,0,[1]
8706,0,2,12,14,4,9,1,1,1,0,0,0,9,0,[1]
5118,1,2,8,11,0,9,1,4,1,1,0,1,38,0,[1]
16182,2,2,15,10,2,2,0,4,1,0,0,0,38,0,[1]
34937,1,4,11,9,3,2,1,1,1,0,0,0,36,0,[1]
5896,2,2,15,10,2,2,0,4,1,0,0,0,38,0,[1]
51459,2,1,15,13,2,8,1,4,0,1,1,0,5,0,[1]
65150,2,1,5,16,1,1,2,0,1,1,1,0,19,0,[1]
52380,0,5,8,5,1,5,2,0,0,1,1,1,12,0,[1]
62419,1,6,8,1,2,4,5,2,0,1,1,0,30,0,[1]
68343,2,1,11,5,0,4,2,1,0,1,1,1,26,0,[1]
3578,1,2,9,13,2,9,0,4,1,0,0,0,21,0,[1]
17216,1,2,8,11,2,2,0,4,1,0,0,0,1,0,[1]
8828,2,2,15,10,6,11,1,4,0,1,0,0,38,0,[1]
66404,1,2,1,10,1,12,2,0,1,1,1,1,31,0,[1]
24052,1,2,9,13,2,11,0,4,1,1,0,0,38,0,[1]
27050,2,2,15,10,0,0,1,4,0,0,0,1,38,0,[1]
43214,2,2,11,9,0,2,1,4,1,1,0,0,38,0,[1]
49838,2,6,10,10,1,2,0,4,1,1,1,1,26,0,[1]
45308,0,0,7,12,4,4,0,0,1,1,1,1,28,0,[1]
61437,0,0,6,11,2,10,1,0,1,1,1,1,22,0,[1]
46541,1,3,11,12,0,12,5,0,0,1,1,1,5,0,[1]
66439,1,5,4,11,5,5,4,0,0,1,1,0,34,0,[1]
54272,1,2,10,13,3,11,0,3,1,1,1,0,33,0,[1]
4159,1,1,15,10,2,0,5,4,0,0,0,0,38,0,[1]
58243,0,0,14,3,2,4,5,0,0,1,1,1,26,0,[1]
