,age,workclass,education,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,act,pred
25607,2,2,9,13,2,9,0,4,1,0,1,0,38,1,[1]
26370,1,2,15,10,2,3,0,4,1,1,0,1,38,1,[1]
40312,2,5,12,14,2,3,0,4,1,0,0,1,38,1,[1]
4949,1,2,12,14,2,3,0,4,1,0,0,1,38,1,[1]
19062,1,2,9,13,2,11,0,4,1,0,0,0,38,1,[1]
11314,1,2,9,13,0,3,1,4,0,0,0,1,38,1,[1]
39319,1,2,12,14,0,3,1,4,1,1,0,0,38,1,[1]
10298,1,2,14,15,2,9,0,4,1,1,0,1,38,1,[1]
11497,1,2,9,13,2,11,0,4,1,1,0,1,38,1,[1]
14716,1,4,14,15,2,9,0,4,1,1,0,0,4,1,[1]
32563,1,2,9,13,2,2,0,4,1,0,0,0,38,1,[1]
48427,0,4,11,12,3,12,5,4,0,1,1,1,23,1,[1]
5763,1,4,14,15,4,9,1,4,1,0,0,1,38,1,[1]
2953,2,2,12,14,6,3,3,4,1,0,0,1,38,1,[1]
11912,1,3,9,13,2,9,0,4,1,1,0,0,38,1,[1]
20883,2,2,15,10,2,2,0,4,1,0,0,0,38,1,[1]
37941,1,2,14,15,2,9,0,4,1,0,0,0,38,1,[1]
49928,2,3,1,14,5,11,5,2,1,1,1,1,39,1,[1]
43113,2,2,12,14,2,9,0,4,1,0,0,1,38,1,[1]
41664,1,0,11,9,2,0,0,4,1,0,0,0,38,1,[1]
39952,1,2,12,14,2,3,0,4,1,1,0,1,38,1,[1]
45972,2,6,3,2,2,7,4,4,0,1,1,1,4,1,[1]
11513,1,0,11,9,2,0,5,4,0,0,0,0,38,1,[1]
31130,2,4,15,10,2,3,0,4,1,0,1,0,38,1,[1]
9000,1,1,9,13,2,9,5,2,0,1,0,0,38,1,[1]
49513,2,6,7,4,4,11,3,3,0,1,1,1,5,1,[1]
17542,2,4,14,15,2,9,0,4,1,1,0,0,38,1,[1]
37318,2,4,15,10,2,12,0,4,1,0,0,1,38,1,[1]
31969,2,3,15,10,2,3,0,4,1,1,0,0,38,1,[1]
30804,1,2,15,10,2,11,0,4,1,1,0,0,38,1,[1]
3768,1,3,10,16,2,3,0,4,1,1,0,1,38,1,[1]
32326,1,2,9,13,2,9,0,4,1,1,0,1,38,1,[1]
25744,1,2,9,13,2,2,0,4,1,0,0,0,38,1,[1]
45497,2,1,12,11,2,13,4,4,1,1,1,1,29,1,[1]
29376,1,4,9,13,2,3,5,4,0,0,1,0,38,1,[1]
722,1,2,9,13,2,9,0,4,1,0,1,0,38,1,[1]
25051,2,2,15,10,0,9,1,4,1,1,0,1,38,1,[1]
20767,1,0,12,14,4,3,1,4,1,1,0,0,38,1,[1]
29324,1,2,9,13,2,3,0,4,1,0,0,0,38,1,[1]
3203,1,2,11,9,2,6,0,4,1,0,1,0,38,1,[1]
32921,2,3,11,9,2,3,0,4,1,1,0,1,38,1,[1]
47665,1,2,13,16,0,4,5,2,1,1,1,0,2,1,[1]
47745,2,4,3,11,2,10,3,4,0,1,1,0,34,1,[1]
38972,2,2,9,13,2,11,0,4,1,0,0,0,38,1,[1]
9345,2,2,15,10,2,9,0,4,1,0,0,0,38,1,[1]
38577,2,2,15,10,2,3,0,4,1,0,1,0,38,1,[1]
34390,1,5,9,13,2,0,0,4,1,0,0,0,38,1,[1]
35800,1,4,9,13,2,9,0,4,1,0,0,0,38,1,[1]
14093,1,3,14,15,2,9,0,4,1,0,0,0,38,1,[1]
40002,2,1,10,16,2,9,0,2,1,1,0,0,22,1,[1]
30526,2,2,12,14,2,9,0,4,1,0,0,0,38,1,[1]
32172,2,2,14,15,2,9,0,4,1,1,0,1,38,1,[1]
26170,1,3,11,9,2,7,0,4,1,0,0,0,38,1,[1]
12816,1,1,9,13,2,9,0,4,1,1,0,0,38,1,[1]
33098,1,2,12,14,2,9,0,4,1,0,0,1,38,1,[1]
5233,1,2,9,13,0,11,4,4,1,0,0,0,38,1,[1]
34580,1,2,15,10,2,3,0,4,1,0,0,1,10,1,[1]
39257,2,3,14,15,0,9,1,4,1,1,0,1,38,1,[1]
20783,2,1,12,14,2,9,5,4,0,0,0,0,38,1,[1]
17847,2,2,12,14,2,11,0,4,1,0,0,1,38,1,[1]
7045,1,2,9,13,2,0,5,4,0,0,0,0,38,1,[1]
34726,2,3,9,13,2,9,0,4,1,0,0,1,38,1,[1]
13304,1,2,11,9,2,2,0,4,1,1,0,0,38,1,[1]
7870,1,5,12,14,2,9,0,4,1,0,0,0,38,1,[1]
35059,1,2,9,13,2,3,0,4,1,1,0,1,38,1,[1]
23829,1,2,9,13,2,3,0,4,1,0,0,0,38,1,[1]
10158,1,2,9,13,2,3,0,4,1,0,0,0,38,1,[1]
7556,1,3,9,13,2,11,0,4,1,1,0,0,38,1,[1]
26450,2,2,12,14,2,9,0,4,1,1,0,0,38,1,[1]
1251,2,3,9,13,2,11,0,4,1,0,0,0,38,1,[1]
45427,1,1,15,1,6,8,4,2,0,1,1,0,1,1,[1]
39719,1,3,15,10,2,3,0,4,1,0,0,1,40,1,[1]
21864,1,1,15,10,2,10,0,4,1,0,0,1,38,1,[1]
14611,2,2,12,14,2,9,0,4,1,0,0,0,38,1,[1]
3433,1,2,12,14,2,12,0,1,1,0,0,0,38,1,[1]
47000,2,0,13,2,5,5,5,1,0,1,1,0,29,1,[1]
19163,1,2,9,13,0,3,4,4,0,1,0,0,38,1,[1]
49786,1,5,15,10,0,12,1,0,1,1,1,0,5,1,[1]
43483,1,2,9,13,2,3,0,4,1,0,0,1,38,1,[1]
7955,2,2,12,14,2,9,0,4,1,0,1,1,38,1,[1]
49917,2,0,1,13,1,11,3,3,1,1,1,0,15,1,[1]
22581,2,2,15,10,2,3,0,4,1,0,0,0,38,1,[1]
37756,1,3,12,14,0,3,1,1,1,0,0,1,23,1,[1]
46668,2,2,7,6,2,1,1,3,0,1,1,1,35,1,[1]
37417,0,2,11,9,2,3,0,2,1,1,0,0,38,1,[1]
18411,1,2,9,13,2,3,0,4,1,1,0,1,38,1,[1]
10229,1,2,15,10,2,12,0,4,1,0,0,0,38,1,[1]
48092,2,6,5,13,2,13,2,4,1,1,1,1,5,1,[1]
5702,1,4,14,15,2,9,0,4,1,1,0,0,38,1,[1]
41968,1,5,10,16,2,9,0,4,1,0,0,0,38,1,[1]
28021,1,2,12,14,0,3,1,4,1,1,0,1,38,1,[1]
46838,2,0,10,3,3,11,5,3,0,1,1,0,1,1,[1]
9171,2,2,12,14,0,3,1,4,0,0,0,0,38,1,[1]
29391,0,3,15,10,2,3,0,1,1,0,1,0,34,1,[1]
24135,1,1,7,12,2,9,0,4,1,0,0,0,1,1,[1]
17657,1,2,12,14,2,9,0,4,1,0,0,1,38,1,[1]
47996,2,5,0,4,6,9,1,3,1,1,1,0,23,1,[1]
3569,1,4,15,10,2,3,0,4,1,0,1,0,38,1,[1]
42449,1,2,9,13,2,9,0,4,1,1,0,0,38,1,[1]
8412,2,2,8,11,2,0,0,4,1,0,0,0,1,1,[1]
27298,1,2,9,13,2,3,0,4,1,0,0,1,38,1,[1]
21654,2,2,12,14,0,9,4,4,1,1,0,1,38,1,[1]
49595,2,6,9,13,2,12,0,1,0,1,1,1,21,1,[1]
22482,2,2,9,13,2,3,0,4,1,0,0,1,38,1,[1]
12376,1,1,12,14,2,9,0,4,1,0,0,0,21,1,[1]
25924,2,3,9,13,2,3,0,4,1,1,0,1,38,1,[1]
41123,1,2,11,9,2,11,0,4,1,0,1,0,38,1,[1]
5005,1,3,12,14,2,11,0,4,1,1,0,0,38,1,[1]
38801,1,2,11,9,2,2,0,4,1,0,1,0,38,1,[1]
23104,2,3,14,15,2,9,0,3,1,1,0,1,38,1,[1]
30508,2,3,9,13,2,3,0,4,1,1,0,0,38,1,[1]
44874,1,3,15,10,2,3,0,4,1,0,0,1,38,1,[1]
10760,2,4,9,13,2,9,0,4,1,0,0,0,38,1,[1]
2932,2,1,12,14,2,3,0,4,1,0,0,0,38,1,[1]
27695,2,2,9,13,2,3,0,4,1,1,0,0,38,1,[1]
49739,0,3,3,11,6,5,4,2,1,1,1,0,24,1,[1]
13649,1,2,9,13,2,3,0,4,1,0,0,0,38,1,[1]
43034,2,4,9,13,2,3,0,4,1,0,1,0,38,1,[1]
48530,2,0,3,16,6,10,4,2,0,1,1,1,17,1,[1]
530,2,2,9,13,2,9,0,4,1,0,0,0,38,1,[1]
38117,2,4,9,13,2,11,0,4,1,0,0,1,38,1,[1]
46716,2,6,12,16,3,2,0,3,1,1,1,0,25,1,[1]
39327,1,2,12,14,2,9,0,4,1,0,0,0,38,1,[1]
3791,1,3,9,13,2,11,0,4,1,0,0,1,38,1,[1]
32566,1,2,14,15,2,9,0,4,1,1,0,1,38,1,[1]
15243,1,0,12,14,4,3,1,4,0,1,0,1,38,1,[1]
47239,2,4,12,8,4,2,5,0,0,1,1,0,34,1,[1]
34556,0,2,9,13,2,9,0,4,1,0,1,1,38,1,[1]
832,2,2,7,12,2,11,0,4,1,0,1,1,38,1,[1]
25301,1,2,9,13,2,3,0,4,1,1,0,1,38,1,[1]
26468,1,5,10,16,0,9,4,4,1,0,0,1,9,1,[1]
27599,2,1,12,14,2,9,0,4,1,0,1,0,38,1,[1]
20738,1,2,9,13,2,11,0,4,1,0,0,0,38,1,[1]
20164,1,2,15,10,2,2,0,2,1,1,0,0,38,1,[1]
40067,2,2,15,10,2,9,0,4,1,0,0,0,38,1,[1]
7033,1,2,9,13,2,9,0,4,1,1,0,0,38,1,[1]
2919,1,2,12,14,2,3,0,4,1,0,1,1,38,1,[1]
46708,2,1,12,15,4,9,0,4,1,1,1,1,22,1,[1]
6592,1,2,9,13,2,3,0,4,1,0,0,0,38,1,[1]
12943,1,2,7,12,2,3,5,4,0,0,0,1,38,1,[1]
1271,1,2,9,13,2,9,0,4,1,0,0,0,38,1,[1]
