,age,workclass,education,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,act,pred
41094,1,2,9,13,4,3,1,4,1,0,0,1,38,1,[0]
21687,1,1,9,13,2,9,0,4,1,0,1,0,38,1,[0]
47925,1,1,2,4,2,0,3,0,0,1,1,0,27,1,[0]
46581,0,3,8,12,0,10,4,2,0,1,1,0,19,1,[0]
1578,1,4,11,9,2,2,0,4,1,0,0,0,38,1,[0]
10622,1,2,15,10,2,2,0,4,1,0,0,0,38,1,[0]
44764,0,2,8,11,2,9,3,4,0,1,0,0,38,1,[0]
58517,0,5,14,9,5,13,4,1,0,1,1,1,14,1,[0]
37147,2,4,0,6,2,9,0,4,1,0,0,0,38,1,[0]
54191,1,3,11,6,2,5,3,1,1,1,1,0,20,1,[0]
29723,2,2,11,9,2,2,0,4,1,0,0,1,38,1,[0]
956,1,2,11,9,2,2,0,4,1,0,0,0,38,1,[0]
48054,1,5,14,5,4,12,2,2,0,1,1,1,39,1,[0]
14874,1,0,15,10,2,2,0,4,1,0,0,0,38,1,[0]
31612,1,2,11,9,2,11,0,4,1,0,0,0,38,1,[0]
49063,2,4,13,6,3,7,2,1,0,1,1,0,3,1,[0]
47596,0,3,9,1,6,13,1,0,0,1,1,1,15,1,[0]
48372,1,1,7,8,6,0,2,3,1,1,1,1,15,1,[0]
51198,2,6,1,9,3,8,0,3,0,1,1,1,34,1,[0]
3325,2,1,11,9,2,9,0,4,1,0,0,0,38,1,[0]
51756,2,2,13,12,3,0,2,0,0,1,1,0,22,1,[0]
58537,2,0,1,9,0,5,0,3,1,1,1,1,15,1,[0]
45684,1,3,13,1,3,0,4,4,1,1,1,1,33,1,[0]
49302,0,6,12,16,0,1,3,2,0,1,1,1,4,1,[0]
53440,1,6,9,5,5,0,1,2,0,1,1,0,7,1,[0]
52925,2,2,2,7,1,9,2,3,0,1,1,1,21,1,[0]
50013,2,0,9,6,3,11,1,3,1,1,1,0,28,1,[0]
45903,2,1,0,2,3,0,1,2,0,1,1,1,27,1,[0]
5401,2,5,15,10,2,9,0,4,1,0,0,0,38,1,[0]
53709,2,6,9,2,5,11,2,4,0,1,1,0,12,1,[0]
50587,2,0,11,11,4,3,2,2,1,1,1,1,37,1,[0]
22501,1,2,8,11,2,9,0,4,1,0,0,0,10,1,[0]
59528,2,3,2,16,4,6,5,2,1,1,1,1,39,1,[0]
56801,1,4,9,11,6,6,3,2,1,1,1,1,15,1,[0]
3080,1,2,15,10,4,3,1,4,0,0,0,1,38,1,[0]
53486,0,0,13,10,6,10,4,3,1,1,1,1,40,1,[0]
2684,1,2,7,12,0,3,1,4,1,0,0,1,38,1,[0]
41642,1,2,15,10,2,2,0,4,1,0,0,1,38,1,[0]
50340,1,6,15,5,0,11,4,2,0,1,1,0,18,1,[0]
26090,0,2,15,10,2,13,0,4,1,0,0,1,38,1,[0]
51285,1,6,15,4,6,7,2,0,1,1,1,1,30,1,[0]
12072,2,2,12,14,4,9,1,4,1,0,0,0,38,1,[0]
49421,2,0,13,11,0,2,3,3,0,1,1,1,5,1,[0]
57850,2,5,11,9,5,11,4,2,1,1,1,1,22,1,[0]
15864,2,4,9,13,2,11,0,1,1,0,1,0,2,1,[0]
47880,2,2,14,6,0,11,0,2,1,1,1,0,6,1,[0]
28577,0,2,9,13,4,3,1,4,1,0,0,1,38,1,[0]
51068,2,6,0,4,2,1,4,4,0,1,1,0,18,1,[0]
36825,1,2,0,6,2,13,0,4,1,0,0,0,38,1,[0]
34129,1,2,15,10,2,6,0,4,1,0,0,1,38,1,[0]
54879,2,2,12,6,3,0,4,4,0,1,1,0,24,1,[0]
16680,1,2,12,14,0,3,1,4,0,1,0,1,38,1,[0]
41354,2,2,11,9,2,9,0,4,1,0,0,0,38,1,[0]
49494,1,0,15,2,4,8,5,4,1,1,1,0,31,1,[0]
48156,2,3,11,10,2,9,5,1,1,1,1,1,32,1,[0]
57186,2,5,11,11,6,13,0,4,0,1,1,1,32,1,[0]
25409,1,3,11,9,2,11,0,4,1,0,0,0,38,1,[0]
35583,0,2,11,9,2,3,0,4,1,0,0,1,38,1,[0]
42168,2,2,11,9,2,11,0,4,1,1,0,0,38,1,[0]
41063,1,2,9,13,4,11,1,4,1,1,0,1,38,1,[0]
43852,1,2,7,12,0,9,1,4,0,0,0,0,38,1,[0]
13218,2,2,15,10,2,9,0,4,1,0,0,0,38,1,[0]
18503,2,2,12,14,2,0,0,4,1,0,0,1,38,1,[0]
40305,1,2,9,13,5,3,1,4,1,1,0,0,38,1,[0]
24840,1,2,15,10,2,6,0,4,1,0,0,0,38,1,[0]
37038,1,2,11,9,2,6,0,4,1,0,0,0,38,1,[0]
36990,2,2,11,9,2,11,0,4,1,0,0,1,38,1,[0]
