,age,workclass,education,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,act,pred
2206,2,5,14,15,2,3,0,4,1,1,0,0,38,0,[1]
15190,2,3,11,9,2,2,0,4,1,0,0,0,38,0,[1]
48140,2,0,0,11,3,4,3,4,1,1,1,0,1,0,[1]
766,2,5,11,9,2,6,5,4,0,1,0,0,38,0,[1]
15073,1,2,7,12,4,11,1,2,1,0,0,1,38,0,[1]
45649,2,5,3,12,3,8,0,0,0,1,1,0,35,0,[1]
2908,1,3,11,9,2,2,0,4,1,0,0,1,38,0,[1]
27939,2,3,11,9,2,11,0,4,1,0,0,0,38,0,[1]
21795,1,1,9,13,2,9,0,4,1,0,0,0,38,0,[1]
48999,2,6,6,1,1,4,5,4,0,1,1,1,2,0,[1]
7348,1,2,5,4,2,2,0,4,1,0,0,1,38,0,[1]
24862,1,2,12,14,2,9,0,4,1,0,0,1,38,0,[1]
30025,1,2,9,13,2,11,0,4,1,0,0,0,38,0,[1]
20039,1,2,14,15,0,9,1,4,0,1,0,1,38,0,[1]
49195,2,6,5,16,6,4,5,4,1,1,1,0,17,0,[1]
48652,2,5,12,7,1,9,2,2,1,1,1,0,22,0,[1]
2015,1,2,11,9,2,0,0,4,1,0,0,1,38,0,[1]
49354,1,1,14,11,6,3,1,3,1,1,1,1,29,0,[1]
1603,1,2,15,10,2,0,5,4,0,0,0,0,38,0,[1]
22568,1,1,9,13,2,9,5,4,0,0,0,0,38,0,[1]
25092,1,2,12,14,2,2,0,4,1,0,0,0,25,0,[1]
17798,1,3,15,10,2,3,0,4,1,0,0,0,38,0,[1]
48437,2,2,5,8,6,8,3,2,1,1,1,0,10,0,[1]
36379,1,2,8,11,2,9,0,4,1,0,0,0,38,0,[1]
28889,1,3,10,16,5,9,1,4,1,0,0,0,38,0,[1]
17687,1,2,9,13,2,9,0,4,1,0,0,1,38,0,[1]
9621,1,2,11,9,2,2,0,4,1,0,1,1,38,0,[1]
46578,1,4,13,6,1,12,0,2,0,1,1,1,34,0,[1]
11802,1,2,15,10,2,12,0,4,1,0,0,0,38,0,[1]
45419,0,6,1,13,3,3,0,3,0,1,1,1,25,0,[1]
19243,2,2,9,13,2,2,0,4,1,0,0,0,38,0,[1]
38944,1,3,9,13,2,11,0,4,1,1,0,1,38,0,[1]
461,1,2,6,5,2,2,0,4,1,1,0,1,25,0,[1]
30265,1,0,7,12,0,3,1,4,0,1,0,0,38,0,[1]
10978,1,2,12,14,0,9,1,4,0,0,0,1,38,0,[1]
45858,2,6,12,13,2,5,5,1,0,1,1,1,17,0,[1]
49795,1,1,14,15,0,11,0,2,1,1,1,1,6,0,[1]
45277,1,0,14,7,2,2,5,0,0,1,1,1,7,0,[1]
48264,1,2,14,7,6,2,2,2,1,1,1,1,40,0,[1]
49215,2,0,13,5,2,12,0,4,0,1,1,0,1,0,[1]
46269,0,2,14,12,6,3,1,1,1,1,1,0,23,0,[1]
49031,2,4,5,4,1,1,0,3,0,1,1,0,15,0,[1]
37722,0,4,5,4,2,2,0,4,1,0,0,0,38,0,[1]
7771,2,1,8,11,2,10,0,4,1,0,0,0,38,0,[1]
45148,1,2,2,8,2,2,0,4,1,0,0,1,38,0,[1]
12478,1,2,11,9,0,5,1,4,1,0,0,0,25,0,[1]
27189,1,4,10,16,0,11,1,4,1,0,0,1,38,0,[1]
23974,1,2,9,13,2,3,5,4,0,0,0,0,38,0,[1]
46594,2,6,4,15,6,7,4,1,1,1,1,0,6,0,[1]
7218,1,1,12,14,2,9,0,4,1,0,0,1,38,0,[1]
14429,2,2,5,4,6,8,1,4,0,0,1,1,32,0,[1]
48665,2,0,9,11,3,13,0,1,0,1,1,0,14,0,[1]
49046,0,4,14,14,4,5,1,2,0,1,1,1,0,0,[1]
45834,2,3,3,1,4,5,3,1,1,1,1,0,38,0,[1]
22379,1,2,15,10,2,0,5,4,0,0,0,0,38,0,[1]
48251,2,0,11,2,5,7,4,1,0,1,1,0,23,0,[1]
21423,2,2,11,9,2,9,0,4,1,1,0,0,38,0,[1]
39569,0,2,9,13,2,9,0,4,1,0,0,0,38,0,[1]
17340,2,3,9,13,2,6,0,4,1,1,0,0,38,0,[1]
49532,1,2,13,11,5,13,0,3,1,1,1,0,11,0,[1]
46047,2,5,3,15,2,4,4,1,1,1,1,1,13,0,[1]
39832,2,2,15,10,2,2,0,4,1,0,0,0,38,0,[1]
45354,2,4,9,9,0,12,2,4,1,1,1,0,22,0,[1]
14213,1,2,15,10,0,11,1,4,1,0,1,0,38,0,[1]
6888,2,5,15,10,2,7,0,2,1,0,0,0,38,0,[1]
41600,2,0,11,9,2,3,0,4,1,0,0,0,38,0,[1]
42580,1,2,12,14,0,12,1,4,1,0,0,0,38,0,[1]
32092,1,1,15,10,2,10,0,4,1,0,0,0,38,0,[1]
16382,1,3,11,9,2,2,0,4,1,0,1,1,38,0,[1]
39333,1,2,15,10,2,12,0,4,1,0,0,0,38,0,[1]
12426,1,2,12,14,2,3,0,4,1,0,0,0,38,0,[1]
25815,1,2,9,13,2,11,0,4,1,0,0,0,38,0,[1]
49218,0,4,11,9,1,8,3,0,1,1,1,0,20,0,[1]
8774,1,2,11,9,3,3,1,4,1,0,0,0,38,0,[1]
40653,2,2,11,9,5,6,1,4,1,1,0,0,38,0,[1]
49147,1,2,4,13,3,5,5,3,0,1,1,1,36,0,[1]
440,1,2,9,13,2,0,5,4,0,0,0,0,38,0,[1]
8287,0,2,9,13,2,3,5,4,0,0,0,0,38,0,[1]
27955,2,4,9,13,6,9,1,4,0,0,1,0,17,0,[1]
2675,1,2,15,10,2,13,0,2,1,0,0,0,38,0,[1]
45920,0,3,4,4,5,1,5,0,1,1,1,1,35,0,[1]
5100,2,2,11,9,2,2,0,4,1,1,0,0,38,0,[1]
48952,1,5,15,7,1,1,1,4,0,1,1,1,24,0,[1]
46988,2,1,7,11,6,7,0,1,0,1,1,0,33,0,[1]
16917,1,2,12,14,4,9,1,4,1,1,0,1,38,0,[1]
46465,0,3,13,16,3,6,5,2,1,1,1,1,16,0,[1]
40197,2,2,12,14,4,9,1,4,1,1,0,1,38,0,[1]
39307,2,0,15,10,2,9,0,0,1,0,0,0,38,0,[1]
47956,0,2,9,7,4,6,2,2,0,1,1,1,31,0,[1]
13273,1,1,9,13,2,9,0,4,1,0,0,0,38,0,[1]
48337,2,0,11,6,6,1,2,4,0,1,1,1,39,0,[1]
1537,1,4,9,13,2,13,0,4,1,0,0,1,19,0,[1]
23018,0,2,9,13,2,3,0,4,1,0,0,0,38,0,[1]
25693,2,4,15,10,2,3,0,4,1,0,0,0,38,0,[1]
16259,0,2,8,11,2,3,0,4,1,0,0,0,38,0,[1]
2730,1,4,11,9,2,9,0,4,1,0,0,0,38,0,[1]
16804,1,2,9,13,2,11,0,4,1,0,0,1,38,0,[1]
11076,1,2,11,9,2,13,0,4,1,0,0,0,3,0,[1]
44905,1,2,11,9,2,13,0,4,1,0,1,1,38,0,[1]
33369,1,2,11,9,2,2,0,4,1,1,0,0,38,0,[1]
4627,2,2,0,6,0,0,1,4,1,0,0,1,38,0,[1]
721,1,2,11,9,2,0,0,4,1,1,0,0,38,0,[1]
47348,2,6,11,14,1,1,4,2,1,1,1,0,18,0,[1]
26100,2,3,11,9,2,3,0,4,1,0,0,0,38,0,[1]
1218,1,2,9,13,2,3,0,4,1,0,0,0,38,0,[1]
45810,1,5,3,15,1,13,5,3,0,1,1,1,18,0,[1]
25519,2,2,9,13,2,2,0,1,1,0,0,0,29,0,[1]
8560,1,2,9,13,2,3,0,4,1,0,0,1,38,0,[1]
18098,2,2,9,13,2,9,0,4,1,0,0,1,38,0,[1]
8981,1,2,9,13,2,2,0,4,1,0,0,0,38,0,[1]
2158,2,2,0,6,2,13,0,4,1,0,0,1,38,0,[1]
49207,0,2,0,8,6,12,5,2,0,1,1,0,28,0,[1]
14529,2,1,7,12,0,9,4,2,0,0,0,0,38,0,[1]
3094,2,3,11,9,2,11,0,4,1,0,0,0,38,0,[1]
12605,2,1,12,14,4,3,1,0,0,0,0,0,38,0,[1]
23518,0,2,1,7,2,3,0,4,1,0,0,1,38,0,[1]
20805,2,2,11,9,2,3,0,4,1,0,0,1,38,0,[1]
47876,0,1,1,3,0,8,2,1,0,1,1,1,7,0,[1]
37894,2,2,9,13,2,2,0,1,1,0,0,0,38,0,[1]
43994,1,0,12,14,4,3,1,4,0,0,0,1,38,0,[1]
41681,2,4,11,9,2,7,0,4,1,1,0,0,38,0,[1]
48910,2,0,12,13,4,0,4,2,0,1,1,1,19,0,[1]
48509,2,4,4,11,5,10,4,0,1,1,1,0,36,0,[1]
44763,2,2,10,16,2,9,0,4,1,0,0,1,38,0,[1]
7597,1,2,11,9,2,6,0,4,1,1,0,0,38,0,[1]
28919,1,2,14,15,2,9,5,4,0,0,0,0,38,0,[1]
47244,2,5,6,15,0,11,1,4,0,1,1,0,23,0,[1]
17576,0,5,11,9,2,0,0,4,1,0,1,0,38,0,[1]
36141,1,4,7,12,2,4,0,4,1,1,0,1,38,0,[1]
31672,1,4,11,9,2,9,0,4,1,0,0,1,38,0,[1]
48599,0,5,3,3,4,10,5,1,1,1,1,0,32,0,[1]
27721,2,4,15,10,2,3,0,4,1,0,0,0,38,0,[1]
36224,2,1,12,14,4,9,1,4,1,0,0,0,38,0,[1]
9959,0,4,7,12,2,12,0,4,1,0,0,1,38,0,[1]
45924,0,0,0,12,2,13,5,2,0,1,1,0,35,0,[1]
30976,2,2,11,9,5,6,1,4,1,1,0,0,4,0,[1]
38402,1,0,15,10,2,5,0,4,1,0,0,1,38,0,[1]
45906,2,6,11,3,3,13,5,0,0,1,1,1,16,0,[1]
47517,2,6,11,8,3,0,1,0,0,1,1,0,27,0,[1]
36146,1,2,9,13,4,11,1,4,1,0,0,1,38,0,[1]
32266,1,3,11,9,2,11,0,4,1,0,0,1,38,0,[1]
33635,1,2,9,13,2,0,0,4,1,0,0,0,38,0,[1]
45099,1,2,9,13,2,3,0,4,1,0,0,0,38,0,[1]
22137,1,2,11,9,0,12,4,4,0,0,0,1,38,0,[1]
30377,1,2,12,14,2,9,0,4,1,0,0,0,38,0,[1]
48274,2,0,10,16,6,8,2,0,0,1,1,0,20,0,[1]
651,2,3,8,11,2,3,0,4,1,1,0,0,38,0,[1]
38286,1,2,15,10,2,3,0,4,1,0,0,1,38,0,[1]
11809,1,2,11,9,2,0,5,4,0,1,0,0,38,0,[1]
24894,1,0,9,13,2,3,5,4,0,0,0,0,38,0,[1]
33627,2,3,12,14,6,3,4,4,0,0,0,1,38,0,[1]
2051,0,1,15,10,2,10,0,4,1,0,0,1,38,0,[1]
23570,1,1,9,13,2,2,0,1,1,0,0,0,29,0,[1]
18169,1,2,11,9,2,11,0,4,1,1,0,0,3,0,[1]
35210,1,2,15,10,2,4,0,4,1,0,0,1,38,0,[1]
47395,2,5,14,15,6,2,4,4,1,1,1,0,27,0,[1]
32501,1,4,11,9,0,11,1,4,1,0,0,1,38,0,[1]
15581,1,3,12,14,2,3,0,4,1,1,0,0,38,0,[1]
23633,1,4,15,10,2,2,0,4,1,0,0,0,7,0,[1]
39914,0,2,9,13,2,9,0,4,1,0,0,0,38,0,[1]
40581,1,3,9,13,2,11,0,4,1,0,0,1,38,0,[1]
41350,1,2,11,9,2,0,5,4,0,0,0,0,38,0,[1]
44455,1,2,15,10,2,9,5,4,0,0,0,0,38,0,[1]
