,sexC,ageC,raceC,MC,priors_count_C,c_charge_degree,decile_score,c_days_from_compas_C,juv_fel_count_C,juv_misd_count_C,juv_other_count_C,act,pred
4524,0,1,0,1,0,1,3,0,0,0,0,0,[1]
5839,1,2,2,2,0,0,1,0,0,0,0,0,[1]
867,0,1,2,0,0,0,2,0,0,0,0,0,[1]
5798,0,2,2,6,0,0,1,0,0,0,0,0,[1]
3512,0,2,0,0,1,0,5,0,0,0,0,0,[1]
5461,0,1,1,0,1,0,1,0,0,0,0,0,[1]
368,0,1,1,0,0,1,7,0,0,0,0,0,[1]
1729,0,1,1,0,0,0,7,0,0,0,0,0,[1]
3875,0,1,0,0,0,0,9,0,0,0,0,0,[1]
2031,1,1,0,0,0,0,7,0,0,0,0,0,[1]
3508,0,1,0,0,1,0,5,0,0,0,0,0,[1]
4906,0,1,1,0,0,0,8,0,0,0,0,0,[1]
5265,0,1,0,0,0,0,6,0,0,0,0,0,[1]
1073,1,1,1,4,0,1,1,0,0,0,0,0,[1]
4920,1,1,1,0,0,0,5,0,0,0,0,0,[1]
1621,0,2,1,2,0,1,3,0,0,0,0,0,[1]
895,0,1,0,0,0,0,8,0,0,0,0,0,[1]
5300,0,1,0,0,0,0,5,0,0,0,0,0,[1]
5851,0,1,1,0,0,0,6,0,0,0,0,0,[1]
147,0,1,2,0,0,0,4,0,0,0,0,0,[1]
2707,0,1,0,0,2,0,9,0,0,0,0,0,[1]
1892,0,1,0,0,0,0,6,0,0,0,0,0,[1]
5164,0,1,0,0,0,1,3,0,0,0,0,0,[1]
1230,0,1,2,0,0,0,5,0,0,0,0,0,[1]
5989,0,1,0,0,1,0,5,0,0,0,0,0,[1]
5788,0,1,1,0,0,0,7,0,0,0,0,0,[1]
1796,0,1,0,0,0,0,9,0,0,0,0,0,[1]
308,0,1,0,0,0,0,9,0,0,0,0,0,[1]
3277,0,1,0,2,1,0,10,0,0,0,0,0,[1]
4227,0,1,0,0,0,0,7,0,0,0,0,0,[1]
1687,0,1,0,0,0,0,8,0,0,0,0,0,[1]
2827,0,1,0,0,1,0,10,0,0,0,0,0,[1]
4262,0,1,0,0,0,0,9,0,0,0,0,0,[1]
4486,0,2,2,0,0,0,4,0,0,0,0,0,[1]
5069,1,2,0,0,2,0,6,0,0,0,0,0,[1]
1296,0,1,0,1,0,1,2,0,0,0,0,0,[1]
1831,0,2,1,1,0,1,4,0,0,0,0,0,[1]
987,0,1,3,0,0,0,2,0,0,0,0,0,[1]
200,1,1,0,0,0,0,9,0,0,0,0,0,[1]
4201,0,1,3,0,0,0,2,0,0,0,0,0,[1]
1074,0,1,1,0,0,0,10,0,0,0,0,0,[1]
820,0,1,0,0,0,1,9,0,0,0,0,0,[1]
1573,0,1,0,0,1,0,10,0,0,0,0,0,[1]
745,1,1,0,4,0,0,5,0,0,0,0,0,[1]
2615,0,1,0,0,0,0,7,0,0,0,0,0,[1]
4996,0,1,1,0,1,0,7,0,0,1,0,0,[1]
4496,0,1,0,0,0,0,6,0,0,0,0,0,[1]
4367,0,1,0,0,0,0,4,0,0,0,0,0,[1]
1050,0,3,0,2,0,0,1,0,0,0,0,0,[1]
1993,0,2,0,0,0,0,5,0,0,0,0,0,[1]
1938,0,1,0,0,0,0,5,0,0,0,0,0,[1]
3017,1,1,1,0,0,1,9,0,0,0,0,0,[1]
